Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
291,955.00,2.000,-11.888,2.2948,3.3593,52.7107,0.1290,2.6702,0.9158,0.0000,17.9200,0.0000,24.4770,0.0000,0.0000,1.1521,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.001,-27.851,5.007,0.683,2.758,-0.575584,0.953084,0.547931,0.047589,-0.040493,0.065688,0.001785
292,954.50,2.000,-11.905,2.3274,3.3596,52.7073,0.1288,2.6672,0.9131,0.0000,17.9472,0.0000,24.4600,0.0000,0.0000,1.1512,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.476,-28.242,5.077,0.693,2.797,-0.576410,0.953114,0.548826,0.047560,-0.040475,0.065600,0.001785
293,954.00,2.000,-11.921,2.3599,3.3600,52.7039,0.1286,2.6641,0.9104,0.0000,17.9743,0.0000,24.4431,0.0000,0.0000,1.1503,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.948,-28.632,5.147,0.702,2.835,-0.577234,0.953145,0.549719,0.047530,-0.040457,0.065512,0.001785
294,953.50,2.000,-11.938,2.3923,3.3604,52.7006,0.1284,2.6611,0.9078,0.0000,18.0014,0.0000,24.4262,0.0000,0.0000,1.1494,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.417,-29.019,5.216,0.712,2.874,-0.578056,0.953176,0.550610,0.047501,-0.040439,0.065424,0.001784
295,953.00,2.000,-11.954,2.4245,3.3608,52.6972,0.1282,2.6581,0.9052,0.0000,18.0283,0.0000,24.4094,0.0000,0.0000,1.1484,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.884,-29.404,5.285,0.721,2.912,-0.578876,0.953207,0.551498,0.047472,-0.040421,0.065337,0.001784
296,952.50,2.000,-11.970,2.4565,3.3611,52.6938,0.1279,2.6551,0.9026,0.0000,18.0552,0.0000,24.3927,0.0000,0.0000,1.1475,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.348,-29.787,5.353,0.731,2.950,-0.579695,0.953238,0.552384,0.047442,-0.040403,0.065250,0.001784
297,952.00,2.000,-11.986,2.4884,3.3615,52.6905,0.1277,2.6521,0.9000,0.0000,18.0820,0.0000,24.3760,0.0000,0.0000,1.1466,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.810,-30.169,5.421,0.740,2.988,-0.580512,0.953270,0.553268,0.047413,-0.040385,0.065163,0.001783
298,951.50,2.000,-12.003,2.5201,3.3619,52.6872,0.1275,2.6491,0.8974,0.0000,18.1088,0.0000,24.3593,0.0000,0.0000,1.1457,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.270,-30.548,5.488,0.750,3.025,-0.581327,0.953302,0.554149,0.047383,-0.040367,0.065076,0.001783
299,951.00,2.000,-12.019,2.5517,3.3623,52.6839,0.1273,2.6461,0.8948,0.0000,18.1354,0.0000,24.3427,0.0000,0.0000,1.1447,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.727,-30.926,5.556,0.759,3.063,-0.582140,0.953334,0.555028,0.047354,-0.040349,0.064990,0.001783
300,950.50,2.000,-12.035,2.5831,3.3626,52.6806,0.1271,2.6431,0.8922,0.0000,18.1620,0.0000,24.3262,0.0000,0.0000,1.1438,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.181,-31.301,5.623,0.768,3.100,-0.582951,0.953367,0.555904,0.047324,-0.040331,0.064904,0.001782
301,950.00,2.000,-12.051,2.6144,3.3630,52.6773,0.1268,2.6401,0.8897,0.0000,18.1885,0.0000,24.3097,0.0000,0.0000,1.1428,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.633,-31.674,5.689,0.777,3.137,-0.583760,0.953399,0.556778,0.047295,-0.040313,0.064818,0.001782
302,949.50,2.000,-12.067,2.6455,3.3634,52.6740,0.1266,2.6371,0.8871,0.0000,18.2149,0.0000,24.2933,0.0000,0.0000,1.1418,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.083,-32.046,5.755,0.787,3.174,-0.584568,0.953432,0.557650,0.047265,-0.040295,0.064733,0.001782
303,949.00,2.000,-12.084,2.6765,3.3637,52.6707,0.1264,2.6342,0.8846,0.0000,18.2413,0.0000,24.2769,0.0000,0.0000,1.1409,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.530,-32.416,5.821,0.796,3.211,-0.585373,0.953466,0.558519,0.047236,-0.040277,0.064647,0.001781
304,948.50,2.000,-12.100,2.7073,3.3641,52.6674,0.1262,2.6312,0.8821,0.0000,18.2676,0.0000,24.2606,0.0000,0.0000,1.1399,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.974,-32.783,5.886,0.805,3.247,-0.586177,0.953499,0.559386,0.047206,-0.040258,0.064562,0.001781
305,948.00,2.000,-12.116,2.7380,3.3645,52.6642,0.1259,2.6283,0.8795,0.0000,18.2937,0.0000,24.2443,0.0000,0.0000,1.1389,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.417,-33.149,5.951,0.814,3.284,-0.586978,0.953533,0.560250,0.047177,-0.040240,0.064478,0.001780
306,947.50,2.000,-12.132,2.7685,3.3648,52.6609,0.1257,2.6253,0.8770,0.0000,18.3199,0.0000,24.2281,0.0000,0.0000,1.1379,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.857,-33.513,6.016,0.823,3.320,-0.587778,0.953567,0.561112,0.047147,-0.040222,0.064393,0.001780
307,947.00,2.000,-12.148,2.7989,3.3652,52.6577,0.1255,2.6224,0.8745,0.0000,18.3459,0.0000,24.2120,0.0000,0.0000,1.1370,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.294,-33.875,6.080,0.832,3.356,-0.588575,0.953601,0.561972,0.047118,-0.040204,0.064309,0.001780
308,946.50,2.000,-12.164,2.8291,3.3656,52.6545,0.1253,2.6194,0.8720,0.0000,18.3718,0.0000,24.1959,0.0000,0.0000,1.1360,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.729,-34.235,6.144,0.841,3.392,-0.589371,0.953636,0.562829,0.047088,-0.040186,0.064225,0.001779
309,946.00,2.000,-12.180,2.8592,3.3659,52.6513,0.1251,2.6165,0.8696,0.0000,18.3977,0.0000,24.1799,0.0000,0.0000,1.1350,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.162,-34.594,6.208,0.849,3.427,-0.590164,0.953671,0.563683,0.047058,-0.040168,0.064141,0.001779
310,945.50,2.000,-12.196,2.8892,3.3663,52.6481,0.1248,2.6136,0.8671,0.0000,18.4235,0.0000,24.1639,0.0000,0.0000,1.1340,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.593,-34.950,6.271,0.858,3.463,-0.590956,0.953705,0.564536,0.047029,-0.040149,0.064057,0.001778
311,945.00,2.000,-12.212,2.9190,3.3667,52.6449,0.1246,2.6107,0.8646,0.0000,18.4492,0.0000,24.1480,0.0000,0.0000,1.1330,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.021,-35.305,6.334,0.867,3.498,-0.591745,0.953741,0.565385,0.046999,-0.040131,0.063974,0.001778
312,944.50,2.000,-12.227,2.9486,3.3670,52.6418,0.1244,2.6078,0.8622,0.0000,18.4748,0.0000,24.1321,0.0000,0.0000,1.1319,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.447,-35.658,6.397,0.876,3.533,-0.592533,0.953776,0.566232,0.046969,-0.040113,0.063891,0.001777
313,944.00,2.000,-12.243,2.9781,3.3674,52.6386,0.1242,2.6048,0.8598,0.0000,18.5003,0.0000,24.1163,0.0000,0.0000,1.1309,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.870,-36.009,6.459,0.884,3.568,-0.593318,0.953812,0.567077,0.046939,-0.040094,0.063808,0.001777
314,943.50,2.000,-12.259,3.0075,3.3678,52.6355,0.1239,2.6019,0.8573,0.0000,18.5258,0.0000,24.1006,0.0000,0.0000,1.1299,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.292,-36.358,6.521,0.893,3.603,-0.594101,0.953848,0.567919,0.046909,-0.040076,0.063725,0.001776
315,943.00,2.000,-12.275,3.0367,3.3681,52.6323,0.1237,2.5991,0.8549,0.0000,18.5512,0.0000,24.0849,0.0000,0.0000,1.1289,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.711,-36.705,6.583,0.902,3.637,-0.594882,0.953884,0.568758,0.046880,-0.040058,0.063642,0.001776
316,942.50,2.000,-12.291,3.0658,3.3685,52.6292,0.1235,2.5962,0.8525,0.0000,18.5765,0.0000,24.0693,0.0000,0.0000,1.1278,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.127,-37.051,6.644,0.910,3.671,-0.595661,0.953920,0.569595,0.046850,-0.040039,0.063560,0.001775
317,942.00,2.000,-12.306,3.0948,3.3688,52.6261,0.1233,2.5933,0.8501,0.0000,18.6017,0.0000,24.0537,0.0000,0.0000,1.1268,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.542,-37.395,6.705,0.919,3.706,-0.596438,0.953956,0.570430,0.046820,-0.040021,0.063478,0.001775
318,941.50,2.000,-12.322,3.1236,3.3692,52.6230,0.1231,2.5904,0.8477,0.0000,18.6268,0.0000,24.0382,0.0000,0.0000,1.1258,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.954,-37.737,6.765,0.927,3.740,-0.597213,0.953993,0.571262,0.046790,-0.040002,0.063396,0.001774
319,941.00,2.000,-12.338,3.1523,3.3695,52.6200,0.1228,2.5875,0.8454,0.0000,18.6519,0.0000,24.0227,0.0000,0.0000,1.1247,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-46.364,-38.077,6.825,0.936,3.773,-0.597986,0.954030,0.572091,0.046760,-0.039983,0.063315,0.001774
320,940.50,2.000,-12.353,3.1808,3.3699,52.6169,0.1226,2.5847,0.8430,0.0000,18.6769,0.0000,24.0074,0.0000,0.0000,1.1237,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-46.772,-38.416,6.885,0.944,3.807,-0.598756,0.954067,0.572918,0.046730,-0.039965,0.063233,0.001773
321,940.00,2.000,-12.369,3.2092,3.3703,52.6138,0.1224,2.5818,0.8406,0.0000,18.7017,0.0000,23.9920,0.0000,0.0000,1.1226,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-47.178,-38.752,6.945,0.952,3.841,-0.599524,0.954104,0.573742,0.046700,-0.039946,0.063152,0.001773
322,939.50,2.000,-12.385,3.2375,3.3706,52.6108,0.1222,2.5789,0.8383,0.0000,18.7266,0.0000,23.9767,0.0000,0.0000,1.1216,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-47.581,-39.087,7.004,0.961,3.874,-0.600290,0.954142,0.574564,0.046670,-0.039927,0.063071,0.001772
323,939.00,2.000,-12.400,3.2656,3.3710,52.6078,0.1220,2.5761,0.8360,0.0000,18.7513,0.0000,23.9615,0.0000,0.0000,1.1205,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-47.982,-39.421,7.063,0.969,3.907,-0.601054,0.954179,0.575383,0.046639,-0.039909,0.062990,0.001771
324,938.50,2.000,-12.416,3.2936,3.3713,52.6048,0.1217,2.5732,0.8336,0.0000,18.7759,0.0000,23.9464,0.0000,0.0000,1.1194,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.381,-39.752,7.122,0.977,3.940,-0.601816,0.954217,0.576199,0.046609,-0.039890,0.062909,0.001771
325,938.00,2.000,-12.431,3.3214,3.3717,52.6018,0.1215,2.5704,0.8313,0.0000,18.8005,0.0000,23.9313,0.0000,0.0000,1.1184,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.778,-40.082,7.180,0.985,3.973,-0.602575,0.954255,0.577013,0.046579,-0.039871,0.062829,0.001770
326,937.50,2.000,-12.447,3.3492,3.3720,52.5988,0.1213,2.5676,0.8290,0.0000,18.8249,0.0000,23.9162,0.0000,0.0000,1.1173,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.173,-40.410,7.238,0.993,4.005,-0.603332,0.954293,0.577825,0.046549,-0.039852,0.062748,0.001770
327,937.00,2.000,-12.462,3.3767,3.3724,52.5958,0.1211,2.5647,0.8267,0.0000,18.8493,0.0000,23.9012,0.0000,0.0000,1.1162,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.565,-40.737,7.295,1.001,4.038,-0.604087,0.954331,0.578633,0.046518,-0.039833,0.062668,0.001769
328,936.50,2.000,-12.478,3.4042,3.3727,52.5929,0.1209,2.5619,0.8244,0.0000,18.8736,0.0000,23.8863,0.0000,0.0000,1.1151,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.956,-41.062,7.353,1.009,4.070,-0.604840,0.954370,0.579439,0.046488,-0.039814,0.062588,0.001769
329,936.00,2.000,-12.493,3.4315,3.3731,52.5899,0.1207,2.5591,0.8221,0.0000,18.8979,0.0000,23.8715,0.0000,0.0000,1.1141,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.344,-41.385,7.409,1.017,4.102,-0.605590,0.954409,0.580243,0.046457,-0.039795,0.062509,0.001768
330,935.50,2.000,-12.509,3.4587,3.3734,52.5870,0.1204,2.5563,0.8199,0.0000,18.9220,0.0000,23.8567,0.0000,0.0000,1.1130,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.730,-41.706,7.466,1.025,4.134,-0.606338,0.954447,0.581043,0.046427,-0.039776,0.062429,0.001767
331,935.00,2.000,-12.524,3.4858,3.3737,52.5841,0.1202,2.5534,0.8176,0.0000,18.9460,0.0000,23.8419,0.0000,0.0000,1.1119,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.114,-42.026,7.522,1.033,4.166,-0.607084,0.954486,0.581842,0.046396,-0.039757,0.062350,0.001767
332,934.50,2.000,-12.539,3.5127,3.3741,52.5812,0.1200,2.5506,0.8153,0.0000,18.9700,0.0000,23.8272,0.0000,0.0000,1.1108,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.496,-42.344,7.578,1.041,4.198,-0.607828,0.954526,0.582637,0.046366,-0.039737,0.062270,0.001766
333,934.00,2.000,-12.555,3.5395,3.3744,52.5783,0.1198,2.5478,0.8131,0.0000,18.9939,0.0000,23.8126,0.0000,0.0000,1.1097,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.876,-42.661,7.634,1.049,4.229,-0.608569,0.954565,0.583430,0.046335,-0.039718,0.062191,0.001765
334,933.50,2.000,-12.570,3.5661,3.3748,52.5754,0.1196,2.5450,0.8109,0.0000,19.0177,0.0000,23.7980,0.0000,0.0000,1.1086,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.254,-42.976,7.689,1.057,4.260,-0.609308,0.954604,0.584220,0.046304,-0.039699,0.062112,0.001765
335,933.00,2.000,-12.585,3.5927,3.3751,52.5726,0.1193,2.5422,0.8086,0.0000,19.0414,0.0000,23.7835,0.0000,0.0000,1.1075,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.630,-43.289,7.745,1.064,4.292,-0.610044,0.954644,0.585008,0.046274,-0.039679,0.062034,0.001764
336,932.50,2.000,-12.600,3.6191,3.3755,52.5698,0.1191,2.5394,0.8064,0.0000,19.0650,0.0000,23.7691,0.0000,0.0000,1.1064,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.004,-43.601,7.799,1.072,4.323,-0.610778,0.954684,0.585793,0.046243,-0.039660,0.061955,0.001763
337,932.00,2.000,-12.615,3.6454,3.3758,52.5669,0.1189,2.5366,0.8042,0.0000,19.0886,0.0000,23.7547,0.0000,0.0000,1.1053,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.376,-43.911,7.854,1.080,4.353,-0.611510,0.954724,0.586575,0.046212,-0.039640,0.061877,0.001763
338,931.50,2.000,-12.631,3.6715,3.3761,52.5641,0.1187,2.5338,0.8020,0.0000,19.1120,0.0000,23.7404,0.0000,0.0000,1.1042,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.745,-44.219,7.908,1.087,4.384,-0.612239,0.954764,0.587354,0.046181,-0.039621,0.061798,0.001762
339,931.00,2.000,-12.646,3.6975,3.3765,52.5613,0.1185,2.5311,0.7998,0.0000,19.1354,0.0000,23.7261,0.0000,0.0000,1.1031,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.113,-44.526,7.962,1.095,4.415,-0.612966,0.954804,0.588131,0.046150,-0.039601,0.061720,0.001761
340,930.50,2.000,-12.661,3.7234,3.3768,52.5585,0.1183,2.5283,0.7976,0.0000,19.1587,0.0000,23.7119,0.0000,0.0000,1.1019,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.479,-44.831,8.015,1.103,4.445,-0.613691,0.954844,0.588905,0.046119,-0.039581,0.061642,0.001761
341,930.00,2.000,-12.676,3.7492,3.3771,52.5558,0.1181,2.5255,0.7955,0.0000,19.1819,0.0000,23.6978,0.0000,0.0000,1.1008,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.843,-45.135,8.069,1.110,4.475,-0.614413,0.954885,0.589677,0.046088,-0.039561,0.061565,0.001760
342,929.50,2.000,-12.691,3.7749,3.3775,52.5530,0.1178,2.5227,0.7933,0.0000,19.2050,0.0000,23.6837,0.0000,0.0000,1.0997,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.205,-45.437,8.122,1.118,4.505,-0.615133,0.954925,0.590446,0.046057,-0.039541,0.061487,0.001759
343,929.00,2.000,-12.706,3.8004,3.3778,52.5503,0.1176,2.5200,0.7911,0.0000,19.2281,0.0000,23.6697,0.0000,0.0000,1.0986,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.564,-45.738,8.174,1.125,4.535,-0.615851,0.954966,0.591212,0.046026,-0.039522,0.061410,0.001759
344,928.50,2.000,-12.721,3.8258,3.3781,52.5476,0.1174,2.5172,0.7890,0.0000,19.2510,0.0000,23.6557,0.0000,0.0000,1.0974,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.922,-46.037,8.227,1.133,4.565,-0.616566,0.955007,0.591975,0.045995,-0.039502,0.061332,0.001758
345,928.00,2.000,-12.736,3.8510,3.3785,52.5449,0.1172,2.5144,0.7868,0.0000,19.2739,0.0000,23.6418,0.0000,0.0000,1.0963,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.278,-46.334,8.279,1.140,4.594,-0.617278,0.955048,0.592736,0.045963,-0.039481,0.061255,0.001757
346,927.50,2.000,-12.751,3.8762,3.3788,52.5422,0.1170,2.5117,0.7847,0.0000,19.2967,0.0000,23.6280,0.0000,0.0000,1.0952,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.632,-46.630,8.330,1.147,4.624,-0.617988,0.955089,0.593494,0.045932,-0.039461,0.061178,0.001757
347,927.00,2.000,-12.766,3.9012,3.3791,52.5395,0.1168,2.5089,0.7826,0.0000,19.3194,0.0000,23.6142,0.0000,0.0000,1.0941,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.984,-46.925,8.382,1.155,4.653,-0.618696,0.955130,0.594249,0.045901,-0.039441,0.061101,0.001756
348,926.50,2.000,-12.780,3.9261,3.3795,52.5369,0.1166,2.5062,0.7805,0.0000,19.3420,0.0000,23.6004,0.0000,0.0000,1.0929,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.334,-47.218,8.433,1.162,4.682,-0.619401,0.955172,0.595001,0.045869,-0.039421,0.061024,0.001755
349,926.00,2.000,-12.795,3.9509,3.3798,52.5342,0.1163,2.5034,0.7784,0.0000,19.3645,0.0000,23.5868,0.0000,0.0000,1.0918,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.683,-47.509,8.484,1.169,4.711,-0.620104,0.955213,0.595751,0.045838,-0.039400,0.060948,0.001754
350,925.50,2.000,-12.810,3.9756,3.3801,52.5316,0.1161,2.5007,0.7763,0.0000,19.3869,0.0000,23.5732,0.0000,0.0000,1.0906,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.029,-47.799,8.534,1.176,4.740,-0.620804,0.955255,0.596498,0.045806,-0.039380,0.060871,0.001754
351,925.00,2.000,-12.825,4.0001,3.3805,52.5290,0.1159,2.4979,0.7742,0.0000,19.4093,0.0000,23.5596,0.0000,0.0000,1.0895,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.373,-48.087,8.585,1.183,4.769,-0.621502,0.955296,0.597242,0.045774,-0.039359,0.060795,0.001753
352,924.50,2.000,-12.840,4.0246,3.3808,52.5264,0.1157,2.4952,0.7721,0.0000,19.4315,0.0000,23.5462,0.0000,0.0000,1.0884,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.716,-48.374,8.635,1.190,4.797,-0.622197,0.955338,0.597984,0.045743,-0.039339,0.060719,0.001752
353,924.00,2.000,-12.854,4.0489,3.3811,52.5238,0.1155,2.4924,0.7700,0.0000,19.4537,0.0000,23.5327,0.0000,0.0000,1.0872,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.057,-48.660,8.685,1.197,4.825,-0.622889,0.955380,0.598723,0.045711,-0.039318,0.060643,0.001751
354,923.50,2.000,-12.869,4.0731,3.3814,52.5213,0.1153,2.4897,0.7680,0.0000,19.4758,0.0000,23.5194,0.0000,0.0000,1.0861,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.395,-48.944,8.734,1.205,4.854,-0.623580,0.955422,0.599459,0.045679,-0.039297,0.060567,0.001750
355,923.00,2.000,-12.884,4.0971,3.3817,52.5187,0.1151,2.4869,0.7659,0.0000,19.4978,0.0000,23.5061,0.0000,0.0000,1.0849,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.732,-49.226,8.783,1.212,4.882,-0.624267,0.955464,0.600192,0.045647,-0.039276,0.060491,0.001750
356,922.50,2.000,-12.898,4.1211,3.3821,52.5162,0.1149,2.4842,0.7639,0.0000,19.5197,0.0000,23.4929,0.0000,0.0000,1.0838,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.068,-49.507,8.832,1.219,4.910,-0.624952,0.955506,0.600923,0.045615,-0.039255,0.060415,0.001749
357,922.00,2.000,-12.913,4.1449,3.3824,52.5137,0.1147,2.4815,0.7618,0.0000,19.5416,0.0000,23.4797,0.0000,0.0000,1.0826,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.401,-49.787,8.881,1.225,4.937,-0.625635,0.955548,0.601651,0.045583,-0.039234,0.060339,0.001748
358,921.50,2.000,-12.927,4.1686,3.3827,52.5112,0.1145,2.4788,0.7598,0.0000,19.5633,0.0000,23.4666,0.0000,0.0000,1.0815,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.732,-50.065,8.929,1.232,4.965,-0.626315,0.955590,0.602376,0.045551,-0.039213,0.060264,0.001747
359,921.00,2.000,-12.942,4.1922,3.3830,52.5087,0.1142,2.4760,0.7577,0.0000,19.5850,0.0000,23.4535,0.0000,0.0000,1.0803,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.062,-50.342,8.977,1.239,4.993,-0.626993,0.955633,0.603098,0.045519,-0.039192,0.060188,0.001747
360,920.50,2.000,-12.956,4.2157,3.3833,52.5063,0.1140,2.4733,0.7557,0.0000,19.6065,0.0000,23.4405,0.0000,0.0000,1.0792,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.390,-50.617,9.025,1.246,5.020,-0.627668,0.955675,0.603818,0.045487,-0.039171,0.060113,0.001746
361,920.00,2.000,-12.971,4.2391,3.3837,52.5038,0.1138,2.4706,0.7537,0.0000,19.6280,0.0000,23.4276,0.0000,0.0000,1.0780,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.716,-50.891,9.072,1.253,5.047,-0.628340,0.955718,0.604534,0.045454,-0.039149,0.060038,0.001745
362,919.50,2.000,-12.985,4.2624,3.3840,52.5014,0.1136,2.4679,0.7517,0.0000,19.6494,0.0000,23.4147,0.0000,0.0000,1.0769,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.040,-51.164,9.120,1.260,5.074,-0.629010,0.955760,0.605248,0.045422,-0.039128,0.059963,0.001744
363,919.00,2.000,-13.000,4.2855,3.3843,52.4990,0.1134,2.4652,0.7497,0.0000,19.6707,0.0000,23.4019,0.0000,0.0000,1.0757,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.363,-51.435,9.167,1.266,5.101,-0.629677,0.955803,0.605960,0.045390,-0.039107,0.059888,0.001743
364,918.50,2.000,-13.013,4.3088,3.3846,52.4963,0.1131,2.4625,0.7479,0.0000,19.6927,0.0000,23.3885,0.0000,0.0000,1.0745,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.687,-51.707,9.214,1.273,5.128,-0.630368,0.955846,0.606694,0.045353,-0.039085,0.059818,0.001742
365,918.00,2.000,-13.024,4.3329,3.3850,52.4928,0.1126,2.4599,0.7467,0.0000,19.7174,0.0000,23.3729,0.0000,0.0000,1.0734,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.021,-51.987,9.263,1.280,5.156,-0.631155,0.955887,0.607521,0.045304,-0.039067,0.059767,0.001742
366,917.50,2.000,-13.036,4.3569,3.3853,52.4893,0.1120,2.4573,0.7454,0.0000,19.7421,0.0000,23.3573,0.0000,0.0000,1.0723,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.353,-52.266,9.312,1.287,5.184,-0.631939,0.955928,0.608347,0.045255,-0.039048,0.059717,0.001741
