Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),   geikielite,     hematite,     ilmenite,  pyrophanite,     corundum
528,836.50,2.000,-14.585,0.6450,4.5767,0.0000,46.4660,3.4872,11.7445,0.0000,33.3139,0.5496,4.4387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.460,-5.124,1.204,0.141,0.612,0.159770,0.106693,0.672680,0.011240,0.049617
529,836.00,2.000,-14.593,0.6476,4.5770,0.0000,46.4668,3.4809,11.7459,0.0000,33.3217,0.5505,4.4343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.485,-5.145,1.208,0.141,0.615,0.159619,0.106713,0.672879,0.011260,0.049530
530,835.50,2.000,-14.601,0.6502,4.5773,0.0000,46.4675,3.4745,11.7474,0.0000,33.3293,0.5514,4.4298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.510,-5.165,1.213,0.142,0.617,0.159469,0.106733,0.673077,0.011279,0.049443
531,835.00,2.000,-14.609,0.6528,4.5776,0.0000,46.4683,3.4682,11.7488,0.0000,33.3370,0.5523,4.4254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.535,-5.185,1.217,0.143,0.620,0.159319,0.106753,0.673274,0.011298,0.049356
532,834.50,2.000,-14.617,0.6554,4.5779,0.0000,46.4690,3.4619,11.7503,0.0000,33.3446,0.5532,4.4210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.559,-5.206,1.222,0.143,0.622,0.159170,0.106774,0.673470,0.011317,0.049269
533,834.00,2.000,-14.625,0.6580,4.5781,0.0000,46.4697,3.4556,11.7519,0.0000,33.3522,0.5541,4.4166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.584,-5.226,1.226,0.144,0.624,0.159022,0.106794,0.673665,0.011336,0.049182
534,833.50,2.000,-14.634,0.6606,4.5784,0.0000,46.4704,3.4492,11.7534,0.0000,33.3597,0.5551,4.4122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.608,-5.246,1.231,0.144,0.627,0.158874,0.106815,0.673860,0.011356,0.049095
535,833.00,2.000,-14.642,0.6632,4.5787,0.0000,46.4711,3.4429,11.7550,0.0000,33.3672,0.5560,4.4078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.632,-5.266,1.235,0.145,0.629,0.158727,0.106836,0.674053,0.011375,0.049009
536,832.50,2.000,-14.650,0.6657,4.5790,0.0000,46.4718,3.4366,11.7566,0.0000,33.3746,0.5569,4.4035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.656,-5.286,1.240,0.145,0.631,0.158580,0.106857,0.674246,0.011394,0.048922
537,832.00,2.000,-14.658,0.6683,4.5793,0.0000,46.4725,3.4303,11.7582,0.0000,33.3821,0.5578,4.3991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.680,-5.305,1.244,0.146,0.634,0.158434,0.106879,0.674438,0.011414,0.048836
538,831.50,2.000,-14.666,0.6708,4.5795,0.0000,46.4731,3.4241,11.7599,0.0000,33.3894,0.5587,4.3948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.704,-5.325,1.249,0.146,0.636,0.158289,0.106900,0.674629,0.011433,0.048749
539,831.00,2.000,-14.674,0.6733,4.5798,0.0000,46.4738,3.4178,11.7615,0.0000,33.3968,0.5596,4.3905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.728,-5.345,1.253,0.147,0.638,0.158144,0.106922,0.674819,0.011452,0.048663
540,830.50,2.000,-14.682,0.6758,4.5801,0.0000,46.4745,3.4115,11.7632,0.0000,33.4041,0.5605,4.3862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.752,-5.364,1.257,0.148,0.641,0.157999,0.106944,0.675009,0.011472,0.048576
541,830.00,2.000,-14.690,0.6783,4.5804,0.0000,46.4751,3.4052,11.7650,0.0000,33.4113,0.5614,4.3820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.775,-5.383,1.262,0.148,0.643,0.157855,0.106967,0.675197,0.011491,0.048490
542,829.50,2.000,-14.698,0.6808,4.5806,0.0000,46.4757,3.3990,11.7667,0.0000,33.4185,0.5623,4.3777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.799,-5.403,1.266,0.149,0.645,0.157712,0.106989,0.675385,0.011511,0.048404
543,829.00,2.000,-14.706,0.6833,4.5809,0.0000,46.4764,3.3927,11.7685,0.0000,33.4257,0.5633,4.3735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.822,-5.422,1.270,0.149,0.648,0.157569,0.107012,0.675572,0.011530,0.048318
544,828.50,2.000,-14.714,0.6858,4.5812,0.0000,46.4770,3.3864,11.7703,0.0000,33.4329,0.5642,4.3693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.845,-5.441,1.274,0.150,0.650,0.157426,0.107035,0.675758,0.011550,0.048231
545,828.00,2.000,-14.722,0.6882,4.5815,0.0000,46.4776,3.3802,11.7721,0.0000,33.4400,0.5651,4.3650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.868,-5.460,1.279,0.150,0.652,0.157284,0.107058,0.675943,0.011569,0.048145
546,827.50,2.000,-14.730,0.6907,4.5817,0.0000,46.4782,3.3739,11.7739,0.0000,33.4471,0.5660,4.3609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.891,-5.479,1.283,0.151,0.654,0.157143,0.107081,0.676128,0.011589,0.048059
547,827.00,2.000,-14.738,0.6931,4.5820,0.0000,46.4788,3.3677,11.7758,0.0000,33.4541,0.5669,4.3567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.914,-5.498,1.287,0.151,0.657,0.157002,0.107105,0.676311,0.011608,0.047974
548,826.50,2.000,-14.746,0.6955,4.5823,0.0000,46.4793,3.3615,11.7777,0.0000,33.4611,0.5679,4.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.937,-5.517,1.291,0.152,0.659,0.156862,0.107128,0.676494,0.011628,0.047888
549,826.00,2.000,-14.754,0.6980,4.5826,0.0000,46.4799,3.3553,11.7796,0.0000,33.4681,0.5688,4.3484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.959,-5.536,1.295,0.152,0.661,0.156722,0.107152,0.676676,0.011647,0.047802
550,825.50,2.000,-14.762,0.7004,4.5828,0.0000,46.4805,3.3490,11.7815,0.0000,33.4750,0.5697,4.3443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.982,-5.554,1.300,0.153,0.663,0.156583,0.107176,0.676858,0.011667,0.047716
551,825.00,2.000,-14.770,0.7028,4.5831,0.0000,46.4810,3.3428,11.7835,0.0000,33.4819,0.5706,4.3401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.004,-5.573,1.304,0.153,0.665,0.156444,0.107201,0.677038,0.011687,0.047631
552,824.50,2.000,-14.778,0.7051,4.5834,0.0000,46.4816,3.3366,11.7854,0.0000,33.4888,0.5716,4.3360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.027,-5.591,1.308,0.154,0.668,0.156306,0.107225,0.677218,0.011706,0.047545
553,824.00,2.000,-14.786,0.7075,4.5836,0.0000,46.4821,3.3304,11.7874,0.0000,33.4956,0.5725,4.3320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.049,-5.610,1.312,0.154,0.670,0.156168,0.107250,0.677397,0.011726,0.047459
554,823.50,2.000,-14.794,0.7099,4.5839,0.0000,46.4827,3.3242,11.7895,0.0000,33.5024,0.5734,4.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.071,-5.628,1.316,0.155,0.672,0.156031,0.107275,0.677575,0.011746,0.047374
555,823.00,2.000,-14.802,0.7122,4.5842,0.0000,46.4832,3.3180,11.7915,0.0000,33.5091,0.5743,4.3238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.093,-5.646,1.320,0.155,0.674,0.155894,0.107300,0.677752,0.011765,0.047289
556,822.50,2.000,-14.810,0.7146,4.5844,0.0000,46.4837,3.3118,11.7936,0.0000,33.5158,0.5753,4.3198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.115,-5.664,1.324,0.156,0.676,0.155758,0.107325,0.677929,0.011785,0.047203
557,822.00,2.000,-14.817,0.7169,4.5847,0.0000,46.4842,3.3057,11.7956,0.0000,33.5225,0.5762,4.3158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.137,-5.682,1.328,0.156,0.678,0.155622,0.107350,0.678105,0.011805,0.047118
558,821.50,2.000,-14.825,0.7193,4.5850,0.0000,46.4847,3.2995,11.7977,0.0000,33.5292,0.5771,4.3118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.158,-5.700,1.332,0.157,0.680,0.155487,0.107376,0.678280,0.011824,0.047033
559,821.00,2.000,-14.831,0.7216,4.5853,0.0000,46.4839,3.2915,11.8038,0.0000,33.5349,0.5788,4.3072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.179,-5.718,1.336,0.157,0.682,0.155334,0.107438,0.678446,0.011859,0.046922
560,820.50,2.000,-14.836,0.7238,4.5857,0.0000,46.4823,3.2825,11.8120,0.0000,33.5401,0.5808,4.3024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.200,-5.735,1.340,0.158,0.685,0.155172,0.107523,0.678606,0.011902,0.046798
561,820.00,2.000,-14.841,0.7261,4.5860,0.0000,46.4807,3.2735,11.8203,0.0000,33.5451,0.5828,4.2975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.221,-5.753,1.343,0.158,0.687,0.155011,0.107607,0.678764,0.011944,0.046673
562,819.50,2.000,-14.846,0.7284,4.5864,0.0000,46.4790,3.2645,11.8287,0.0000,33.5502,0.5849,4.2928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.242,-5.770,1.347,0.159,0.689,0.154851,0.107692,0.678921,0.011987,0.046549
563,819.00,2.000,-14.851,0.7306,4.5868,0.0000,46.4774,3.2555,11.8370,0.0000,33.5551,0.5869,4.2880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.262,-5.787,1.351,0.159,0.691,0.154691,0.107777,0.679077,0.012030,0.046425
564,818.50,2.000,-14.856,0.7329,4.5871,0.0000,46.4758,3.2466,11.8454,0.0000,33.5600,0.5890,4.2832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.283,-5.804,1.355,0.160,0.693,0.154532,0.107862,0.679231,0.012073,0.046301
565,818.00,2.000,-14.861,0.7351,4.5875,0.0000,46.4741,3.2377,11.8538,0.0000,33.5649,0.5910,4.2785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.303,-5.821,1.359,0.160,0.695,0.154375,0.107947,0.679384,0.012116,0.046178
566,817.50,2.000,-14.866,0.7374,4.5878,0.0000,46.4724,3.2288,11.8622,0.0000,33.5696,0.5931,4.2738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.323,-5.837,1.362,0.161,0.697,0.154218,0.108032,0.679536,0.012159,0.046055
567,817.00,2.000,-14.871,0.7396,4.5882,0.0000,46.4707,3.2199,11.8707,0.0000,33.5744,0.5951,4.2692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.343,-5.854,1.366,0.161,0.699,0.154062,0.108118,0.679686,0.012202,0.045932
568,816.50,2.000,-14.876,0.7418,4.5885,0.0000,46.4690,3.2111,11.8792,0.0000,33.5790,0.5972,4.2645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.364,-5.871,1.370,0.162,0.701,0.153906,0.108204,0.679834,0.012246,0.045810
569,816.00,2.000,-14.881,0.7440,4.5889,0.0000,46.4673,3.2023,11.8877,0.0000,33.5836,0.5993,4.2599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.383,-5.887,1.374,0.162,0.703,0.153752,0.108290,0.679981,0.012289,0.045688
570,815.50,2.000,-14.886,0.7462,4.5893,0.0000,46.4656,3.1935,11.8962,0.0000,33.5881,0.6013,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.403,-5.904,1.377,0.163,0.705,0.153599,0.108376,0.680127,0.012332,0.045566
571,815.00,2.000,-14.891,0.7484,4.5896,0.0000,46.4638,3.1847,11.9047,0.0000,33.5926,0.6034,4.2507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.423,-5.920,1.381,0.163,0.707,0.153446,0.108462,0.680272,0.012376,0.045444
572,814.50,2.000,-14.896,0.7505,4.5900,0.0000,46.4621,3.1759,11.9133,0.0000,33.5970,0.6055,4.2462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.443,-5.937,1.385,0.164,0.709,0.153294,0.108549,0.680415,0.012419,0.045323
573,814.00,2.000,-14.901,0.7527,4.5903,0.0000,46.4603,3.1672,11.9219,0.0000,33.6014,0.6076,4.2417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.462,-5.953,1.388,0.164,0.711,0.153143,0.108636,0.680557,0.012463,0.045201
574,813.50,2.000,-14.905,0.7549,4.5907,0.0000,46.4585,3.1585,11.9305,0.0000,33.6057,0.6096,4.2372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.482,-5.969,1.392,0.164,0.713,0.152992,0.108723,0.680697,0.012507,0.045081
575,813.00,2.000,-14.910,0.7570,4.5910,0.0000,46.4567,3.1498,11.9391,0.0000,33.6099,0.6117,4.2327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.501,-5.986,1.395,0.165,0.715,0.152843,0.108810,0.680837,0.012550,0.044960
576,812.50,2.000,-14.915,0.7591,4.5914,0.0000,46.4549,3.1411,11.9478,0.0000,33.6141,0.6138,4.2283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.520,-6.002,1.399,0.165,0.716,0.152694,0.108897,0.680975,0.012594,0.044840
577,812.00,2.000,-14.920,0.7613,4.5917,0.0000,46.4531,3.1325,11.9564,0.0000,33.6183,0.6159,4.2238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.539,-6.018,1.402,0.166,0.718,0.152546,0.108985,0.681111,0.012638,0.044720
578,811.50,2.000,-14.925,0.7634,4.5921,0.0000,46.4513,3.1239,11.9651,0.0000,33.6224,0.6180,4.2194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.558,-6.034,1.406,0.166,0.720,0.152399,0.109072,0.681247,0.012682,0.044600
579,811.00,2.000,-14.929,0.7655,4.5924,0.0000,46.4494,3.1153,11.9738,0.0000,33.6264,0.6201,4.2150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.577,-6.049,1.409,0.167,0.722,0.152252,0.109160,0.681381,0.012726,0.044481
580,810.50,2.000,-14.934,0.7676,4.5927,0.0000,46.4475,3.1067,11.9826,0.0000,33.6303,0.6222,4.2107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.596,-6.065,1.413,0.167,0.724,0.152107,0.109248,0.681513,0.012770,0.044362
581,810.00,2.000,-14.939,0.7697,4.5931,0.0000,46.4457,3.0981,11.9913,0.0000,33.6343,0.6243,4.2064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.615,-6.081,1.416,0.168,0.726,0.151962,0.109336,0.681645,0.012814,0.044243
582,809.50,2.000,-14.944,0.7718,4.5934,0.0000,46.4438,3.0896,12.0001,0.0000,33.6381,0.6264,4.2020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.634,-6.097,1.420,0.168,0.728,0.151818,0.109424,0.681775,0.012858,0.044124
583,809.00,2.000,-14.948,0.7738,4.5938,0.0000,46.4419,3.0811,12.0089,0.0000,33.6419,0.6285,4.1978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.652,-6.112,1.423,0.168,0.730,0.151674,0.109513,0.681904,0.012902,0.044006
584,808.50,2.000,-14.953,0.7759,4.5941,0.0000,46.4400,3.0726,12.0177,0.0000,33.6457,0.6306,4.1935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.671,-6.128,1.427,0.169,0.732,0.151532,0.109601,0.682032,0.012947,0.043888
585,808.00,2.000,-14.958,0.7780,4.5945,0.0000,46.4381,3.0641,12.0265,0.0000,33.6494,0.6327,4.1892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.689,-6.143,1.430,0.169,0.733,0.151390,0.109690,0.682159,0.012991,0.043770
586,807.50,2.000,-14.962,0.7800,4.5948,0.0000,46.4361,3.0557,12.0353,0.0000,33.6531,0.6348,4.1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.708,-6.159,1.433,0.170,0.735,0.151248,0.109779,0.682284,0.013035,0.043653
587,807.00,2.000,-14.967,0.7821,4.5952,0.0000,46.4342,3.0472,12.0442,0.0000,33.6567,0.6369,4.1808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.726,-6.174,1.437,0.170,0.737,0.151108,0.109868,0.682408,0.013080,0.043536
588,806.50,2.000,-14.972,0.7841,4.5955,0.0000,46.4323,3.0388,12.0530,0.0000,33.6602,0.6391,4.1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.744,-6.189,1.440,0.171,0.739,0.150968,0.109957,0.682531,0.013124,0.043419
589,806.00,2.000,-14.976,0.7861,4.5958,0.0000,46.4303,3.0304,12.0619,0.0000,33.6637,0.6412,4.1725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.762,-6.204,1.444,0.171,0.741,0.150829,0.110046,0.682653,0.013169,0.043303
590,805.50,2.000,-14.981,0.7881,4.5962,0.0000,46.4283,3.0221,12.0708,0.0000,33.6672,0.6433,4.1683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.780,-6.219,1.447,0.171,0.743,0.150690,0.110136,0.682774,0.013214,0.043186
591,805.00,2.000,-14.986,0.7901,4.5965,0.0000,46.4263,3.0137,12.0797,0.0000,33.6706,0.6454,4.1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.798,-6.234,1.450,0.172,0.744,0.150553,0.110225,0.682894,0.013258,0.043070
592,804.50,2.000,-14.990,0.7921,4.5969,0.0000,46.4243,3.0054,12.0887,0.0000,33.6739,0.6476,4.1601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.816,-6.249,1.453,0.172,0.746,0.150415,0.110315,0.683012,0.013303,0.042955
593,804.00,2.000,-14.995,0.7941,4.5972,0.0000,46.4223,2.9971,12.0976,0.0000,33.6772,0.6497,4.1560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.833,-6.264,1.457,0.173,0.748,0.150279,0.110405,0.683129,0.013348,0.042839
594,803.50,2.000,-15.000,0.7961,4.5975,0.0000,46.4203,2.9888,12.1066,0.0000,33.6805,0.6518,4.1520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.851,-6.279,1.460,0.173,0.750,0.150143,0.110495,0.683245,0.013393,0.042724
595,803.00,2.000,-15.004,0.7981,4.5979,0.0000,46.4183,2.9806,12.1156,0.0000,33.6837,0.6540,4.1479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.869,-6.294,1.463,0.174,0.751,0.150008,0.110585,0.683360,0.013437,0.042609
596,802.50,2.000,-15.009,0.8000,4.5982,0.0000,46.4162,2.9724,12.1246,0.0000,33.6868,0.6561,4.1439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.886,-6.309,1.466,0.174,0.753,0.149874,0.110675,0.683474,0.013482,0.042494
597,802.00,2.000,-15.013,0.8020,4.5985,0.0000,46.4142,2.9641,12.1336,0.0000,33.6900,0.6583,4.1399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.903,-6.323,1.470,0.174,0.755,0.149740,0.110765,0.683587,0.013527,0.042380
598,801.50,2.000,-15.018,0.8040,4.5989,0.0000,46.4121,2.9560,12.1426,0.0000,33.6930,0.6604,4.1359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.921,-6.338,1.473,0.175,0.757,0.149607,0.110855,0.683699,0.013572,0.042266
599,801.00,2.000,-15.022,0.8059,4.5992,0.0000,46.4100,2.9478,12.1516,0.0000,33.6960,0.6625,4.1320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.938,-6.353,1.476,0.175,0.758,0.149475,0.110946,0.683810,0.013618,0.042152
600,800.50,2.000,-15.027,0.8078,4.5995,0.0000,46.4080,2.9396,12.1607,0.0000,33.6990,0.6647,4.1280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.955,-6.367,1.479,0.176,0.760,0.149343,0.111037,0.683919,0.013663,0.042039
601,800.00,2.000,-15.031,0.8098,4.5999,0.0000,46.4059,2.9315,12.1697,0.0000,33.7019,0.6668,4.1241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.972,-6.381,1.482,0.176,0.762,0.149211,0.111127,0.684028,0.013708,0.041926
602,799.50,2.000,-15.036,0.8117,4.6002,0.0000,46.4038,2.9234,12.1788,0.0000,33.7048,0.6690,4.1202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.989,-6.396,1.485,0.176,0.764,0.149081,0.111218,0.684135,0.013753,0.041813
603,799.00,2.000,-15.040,0.8136,4.6005,0.0000,46.4016,2.9153,12.1879,0.0000,33.7077,0.6712,4.1163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.006,-6.410,1.488,0.177,0.765,0.148951,0.111309,0.684241,0.013799,0.041700
604,798.50,2.000,-15.045,0.8155,4.6009,0.0000,46.3995,2.9073,12.1970,0.0000,33.7105,0.6733,4.1125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.023,-6.424,1.491,0.177,0.767,0.148822,0.111400,0.684347,0.013844,0.041588
605,798.00,2.000,-15.049,0.8174,4.6012,0.0000,46.3974,2.8992,12.2061,0.0000,33.7132,0.6755,4.1086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.039,-6.438,1.495,0.178,0.769,0.148693,0.111491,0.684451,0.013889,0.041476
606,797.50,2.000,-15.054,0.8193,4.6015,0.0000,46.3952,2.8912,12.2152,0.0000,33.7159,0.6776,4.1048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.056,-6.453,1.498,0.178,0.770,0.148565,0.111582,0.684554,0.013935,0.041364
607,797.00,2.000,-15.058,0.8212,4.6018,0.0000,46.3931,2.8832,12.2243,0.0000,33.7186,0.6798,4.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.072,-6.467,1.501,0.178,0.772,0.148437,0.111673,0.684657,0.013980,0.041252
608,796.50,2.000,-15.063,0.8230,4.6022,0.0000,46.3909,2.8752,12.2335,0.0000,33.7212,0.6820,4.0972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.089,-6.481,1.504,0.179,0.774,0.148310,0.111765,0.684758,0.014026,0.041141
609,796.00,2.000,-15.067,0.8249,4.6025,0.0000,46.3888,2.8673,12.2426,0.0000,33.7238,0.6842,4.0934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.105,-6.494,1.507,0.179,0.775,0.148184,0.111856,0.684858,0.014072,0.041030
