Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
641,780.00,2.000,-15.205,5.4655514923564e+01,2.1711,72.3320,0.1981,10.6812,0.1629,0.0000,0.6028,0.1410,0.4651,0.0000,0.0000,2.4560,2.0997,4.4161,0.3066,6.1384,0.0000,0.0000,0.0000,0.0000,-8.9555791270879e+02,-7.4353316253038e+02,1.4435241910308e+02,2.5173961736033e+01,7.4762599388181e+01,5.3429248e-01,3.9102065e-02,1.1113404e-03,2.7072046e-03,4.5132150e+00,1.9271748e-02,3.3547565e-03,4.9504760e-03,1.8901386e+00,7.8053471e-01,1.8254765e-02,9.1350798e-07,3.8544877e-03,4.5614546e-01,5.3374258e-01,2.8962677e-01,2.8962677e-01,2.8962677e-01,3.0621039e-01,5.3040,4.5344485076436e+01,2.6466,-7.0680003705228e+02,-6.0445594336395e+02,9.7179028332460e+01,1.7133423514026e+01,5.4995937586506e+01,-1.6023579497611e+03,-1.3479891058943e+03, 2.4153144743554e+02, 4.2307385250059e+01, 1.2975853697469e+02, 5.0604339380363e-03,-6.8466754003010e-04, 1.1961112482198e-04, 1.6183168399166e-05, 2.8103852679163e-03,-2.5118544117003e-04, 1.1163857708950e-04, 9.9779861351937e-06
642,779.50,2.000,-15.209,5.4577039781872e+01,2.1711,72.3542,0.1976,10.6694,0.1626,0.0000,0.5991,0.1411,0.4635,0.0000,0.0000,2.4539,2.0925,4.4215,0.3071,6.1375,0.0000,0.0000,0.0000,0.0000,-8.9420669732761e+02,-7.4252100879109e+02,1.4409888237926e+02,2.5137829417076e+01,7.4644330325637e+01,5.3457835e-01,3.9051489e-02,1.1055589e-03,2.7076106e-03,4.5192801e+00,1.9192923e-02,3.3624787e-03,4.9354939e-03,1.8918152e+00,7.8077207e-01,1.8234933e-02,9.0531539e-07,3.8486984e-03,4.5794844e-01,5.3345337e-01,2.8941588e-01,2.8941588e-01,2.8941588e-01,3.0644728e-01,5.3096,4.5422960218129e+01,2.6452,-7.0803050638939e+02,-6.0555096986670e+02,9.7353856004070e+01,1.7171590915590e+01,5.5105987713725e+01,-1.6022372037170e+03,-1.3480719786578e+03, 2.4145273838333e+02, 4.2309420332666e+01, 1.2975031803936e+02, 5.0745086596649e-03,-6.8798729332660e-04, 1.1993803317950e-04, 1.6260853680272e-05, 2.8056044108577e-03,-2.5087766076184e-04, 1.1160885708580e-04, 9.9800844615258e-06
643,779.00,2.000,-15.214,5.4498948322822e+01,2.1711,72.3764,0.1971,10.6576,0.1622,0.0000,0.5953,0.1413,0.4618,0.0000,0.0000,2.4518,2.0854,4.4270,0.3075,6.1367,0.0000,0.0000,0.0000,0.0000,-8.9286187074518e+02,-7.4151382183121e+02,1.4384645622199e+02,2.5101864514265e+01,7.4526623589205e+01,5.3486382e-01,3.9000965e-02,1.0998055e-03,2.7080166e-03,4.5253570e+00,1.9114298e-02,3.3702003e-03,4.9205736e-03,1.8934960e+00,7.8101013e-01,1.8215200e-02,8.9718752e-07,3.8429052e-03,4.5975833e-01,5.3316484e-01,2.8920555e-01,2.8920555e-01,2.8920555e-01,3.0668438e-01,5.3153,4.5501051677179e+01,2.6439,-7.0925462626803e+02,-6.0664093039822e+02,9.7527629967031e+01,1.7209561162304e+01,5.5215589121679e+01,-1.6021164970132e+03,-1.3481547522294e+03, 2.4137408618902e+02, 4.2311425676569e+01, 1.2974221271088e+02, 5.0885259864834e-03,-6.9128035419582e-04, 1.2026363813359e-04, 1.6337912115749e-05, 2.8008436421173e-03,-2.5057129803154e-04, 1.1157910762070e-04, 9.9821787297574e-06
644,778.50,2.000,-15.218,5.4421238330755e+01,2.1711,72.3984,0.1966,10.6458,0.1619,0.0000,0.5916,0.1414,0.4602,0.0000,0.0000,2.4497,2.0783,4.4324,0.3080,6.1358,0.0000,0.0000,0.0000,0.0000,-8.9152339609217e+02,-7.4051157341412e+02,1.4359513400660e+02,2.5066066075245e+01,7.4409475829099e+01,5.3514891e-01,3.8950492e-02,1.0940802e-03,2.7084227e-03,4.5314460e+00,1.9035872e-02,3.3779211e-03,4.9057144e-03,1.8951811e+00,7.8124889e-01,1.8195564e-02,8.8912394e-07,3.8371083e-03,4.6157519e-01,5.3287699e-01,2.8899577e-01,2.8899577e-01,2.8899577e-01,3.0692168e-01,5.3209,4.5578761669246e+01,2.6427,-7.1047243352926e+02,-6.0772585385155e+02,9.7700356276050e+01,1.7247335397668e+01,5.5324745643011e+01,-1.6019958296214e+03,-1.3482374272657e+03, 2.4129549028265e+02, 4.2313401472913e+01, 1.2973422147211e+02, 5.1024862020655e-03,-6.9454687760432e-04, 1.2058794671310e-04, 1.6414347545397e-05, 2.7961028367387e-03,-2.5026634514285e-04, 1.1154932841656e-04, 9.9842689471729e-06
645,778.00,2.000,-15.222,5.4343907600733e+01,2.1711,72.4204,0.1961,10.6341,0.1615,0.0000,0.5879,0.1415,0.4585,0.0000,0.0000,2.4476,2.0711,4.4378,0.3084,6.1349,0.0000,0.0000,0.0000,0.0000,-8.9019123667941e+02,-7.3951423543638e+02,1.4334490914049e+02,2.5030433151924e+01,7.4292883712588e+01,5.3543360e-01,3.8900071e-02,1.0883829e-03,2.7088288e-03,4.5375472e+00,1.8957648e-02,3.3856414e-03,4.8909162e-03,1.8968704e+00,7.8148839e-01,1.8176025e-02,8.8112427e-07,3.8313077e-03,4.6339905e-01,5.3258984e-01,2.8878654e-01,2.8878654e-01,2.8878654e-01,3.0715918e-01,5.3265,4.5656092399268e+01,2.6414,-7.1168396483424e+02,-6.0880576898351e+02,9.7872040955839e+01,1.7284914759880e+01,5.5433461112488e+01,-1.6018752015136e+03,-1.3483200044199e+03, 2.4121695009633e+02, 4.2315347911804e+01, 1.2972634482508e+02, 5.1163895894442e-03,-6.9778701772932e-04, 1.2091096592442e-04, 1.6490163786050e-05, 2.7913818702948e-03,-2.4996279428683e-04, 1.1151951919299e-04, 9.9863551209708e-06
646,777.50,2.000,-15.226,5.4266953938743e+01,2.1711,72.4424,0.1956,10.6224,0.1612,0.0000,0.5842,0.1417,0.4569,0.0000,0.0000,2.4455,2.0640,4.4432,0.3088,6.1341,0.0000,0.0000,0.0000,0.0000,-8.8886535600139e+02,-7.3852177993066e+02,1.4309577506376e+02,2.4994964800579e+01,7.4176843924273e+01,5.3571791e-01,3.8849700e-02,1.0827135e-03,2.7092349e-03,4.5436607e+00,1.8879625e-02,3.3933611e-03,4.8761785e-03,1.8985641e+00,7.8172863e-01,1.8156583e-02,8.7318808e-07,3.8255034e-03,4.6522995e-01,5.3230337e-01,2.8857786e-01,2.8857786e-01,2.8857786e-01,3.0739690e-01,5.3322,4.5733046061257e+01,2.6401,-7.1288925666075e+02,-6.0988070441169e+02,9.8042690000525e+01,1.7322300381710e+01,5.5541739367000e+01,-1.6017546126621e+03,-1.3484024843424e+03, 2.4113846506428e+02, 4.2317265182289e+01, 1.2971858329127e+02, 5.1302364310557e-03,-7.0100092794439e-04, 1.2123270275043e-04, 1.6565364631308e-05, 2.7866806189037e-03,-2.4966063768317e-04, 1.1148967966697e-04, 9.9884372582668e-06
647,777.00,2.000,-15.230,5.4190375161354e+01,2.1711,72.4643,0.1950,10.6108,0.1609,0.0000,0.5805,0.1418,0.4553,0.0000,0.0000,2.4434,2.0569,4.4486,0.3093,6.1332,0.0000,0.0000,0.0000,0.0000,-8.8754571772942e+02,-7.3753417906005e+02,1.4284772524817e+02,2.4959660081668e+01,7.4061353165588e+01,5.3600183e-01,3.8799381e-02,1.0770717e-03,2.7096409e-03,4.5497867e+00,1.8801805e-02,3.4010801e-03,4.8615009e-03,1.9002623e+00,7.8196963e-01,1.8137235e-02,8.6531498e-07,3.8196957e-03,4.6706794e-01,5.3201761e-01,2.8836975e-01,2.8836975e-01,2.8836975e-01,3.0763481e-01,5.3378,4.5809624838646e+01,2.6389,-7.1408834531007e+02,-6.1095068862026e+02,9.8212309374665e+01,1.7359493390718e+01,5.5649584246412e+01,-1.6016340630395e+03,-1.3484848676803e+03, 2.4106003462283e+02, 4.2319153472386e+01, 1.2971093741200e+02, 5.1440270088223e-03,-7.0418876084152e-04, 1.2155316415247e-04, 1.6639953852126e-05, 2.7819989592054e-03,-2.4935986757813e-04, 1.1145980955280e-04, 9.9905153660836e-06
648,776.50,2.000,-15.235,5.4114169096446e+01,2.1711,72.4862,0.1945,10.5992,0.1605,0.0000,0.5769,0.1420,0.4536,0.0000,0.0000,2.4414,2.0498,4.4539,0.3097,6.1323,0.0000,0.0000,0.0000,0.0000,-8.8623228572467e+02,-7.3655140512902e+02,1.4260075319930e+02,2.4924518060207e+01,7.3946408155820e+01,5.3628536e-01,3.8749112e-02,1.0714575e-03,2.7100469e-03,4.5559255e+00,1.8724188e-02,3.4087987e-03,4.8468831e-03,1.9019648e+00,7.8221141e-01,1.8117983e-02,8.5750457e-07,3.8138846e-03,4.6891306e-01,5.3173254e-01,2.8816220e-01,2.8816220e-01,2.8816220e-01,3.0787293e-01,5.3435,4.5885830903555e+01,2.6376,-7.1528126689385e+02,-6.1201574994885e+02,9.8380905011193e+01,1.7396494908824e+01,5.5756999592808e+01,-1.6015135526185e+03,-1.3485671550779e+03, 2.4098165821049e+02, 4.2321012969031e+01, 1.2970340774863e+02, 5.1577616039920e-03,-7.0735066818912e-04, 1.2187235706684e-04, 1.6713935195897e-05, 2.7773367684118e-03,-2.4906047624868e-04, 1.1142990856244e-04, 9.9925894513609e-06
649,776.00,2.000,-15.239,5.4038333582409e+01,2.1711,72.5079,0.1940,10.5876,0.1602,0.0000,0.5733,0.1421,0.4520,0.0000,0.0000,2.4393,2.0428,4.4593,0.3102,6.1314,0.0000,0.0000,0.0000,0.0000,-8.8492502402437e+02,-7.3557343057207e+02,1.4235485245418e+02,2.4889537805387e+01,7.3832005630942e+01,5.3656850e-01,3.8698893e-02,1.0658708e-03,2.7104528e-03,4.5620771e+00,1.8646775e-02,3.4165167e-03,4.8323247e-03,1.9036719e+00,7.8245397e-01,1.8098825e-02,8.4975643e-07,3.8080702e-03,4.7076536e-01,5.3144817e-01,2.8795521e-01,2.8795521e-01,2.8795521e-01,3.0811126e-01,5.3492,4.5961666417592e+01,2.6364,-7.1646805734798e+02,-6.1307591660410e+02,9.8548482813597e+01,1.7433306052752e+01,5.5863989251990e+01,-1.6013930813724e+03,-1.3486493471762e+03, 2.4090333526778e+02, 4.2322843858139e+01, 1.2969599488293e+02, 5.1714404973135e-03,-7.1048680097900e-04, 1.2219028840896e-04, 1.6787312387619e-05, 2.7726939242539e-03,-2.4876245599868e-04, 1.1139997640510e-04, 9.9946595209509e-06
650,775.50,2.000,-15.243,5.3962866468667e+01,2.1711,72.5297,0.1935,10.5760,0.1599,0.0000,0.5696,0.1422,0.4504,0.0000,0.0000,2.4373,2.0357,4.4646,0.3106,6.1304,0.0000,0.0000,0.0000,0.0000,-8.8362389685082e+02,-7.3460022796121e+02,1.4211001658285e+02,2.4854718390838e+01,7.3718142344346e+01,5.3685126e-01,3.8648725e-02,1.0603114e-03,2.7108587e-03,4.5682417e+00,1.8569566e-02,3.4242342e-03,4.8178254e-03,1.9053834e+00,7.8269735e-01,1.8079759e-02,8.4207017e-07,3.8022526e-03,4.7262486e-01,5.3116451e-01,2.8774878e-01,2.8774878e-01,2.8774878e-01,3.0834979e-01,5.3548,4.6037133531333e+01,2.6352,-7.1764875242361e+02,-6.1413121665210e+02,9.8715048654466e+01,1.7469927933727e+01,5.5970557073051e+01,-1.6012726492744e+03,-1.3487314446133e+03, 2.4082506523732e+02, 4.2324646324565e+01, 1.2968869941740e+02, 5.1850639689208e-03,-7.1359730939598e-04, 1.2250696507088e-04, 1.6860089129246e-05, 2.7680703050185e-03,-2.4846579916171e-04, 1.1137001278755e-04, 9.9967255816223e-06
651,775.00,2.000,-15.247,5.3887765615719e+01,2.1711,72.5514,0.1930,10.5645,0.1595,0.0000,0.5661,0.1424,0.4488,0.0000,0.0000,2.4353,2.0286,4.4699,0.3110,6.1295,0.0000,0.0000,0.0000,0.0000,-8.8232886861123e+02,-7.3363177000588e+02,1.4186623918844e+02,2.4820058894629e+01,7.3604815066896e+01,5.3713364e-01,3.8598606e-02,1.0547792e-03,2.7112643e-03,4.5744195e+00,1.8492562e-02,3.4319513e-03,4.8033848e-03,1.9070996e+00,7.8294156e-01,1.8060787e-02,8.3444540e-07,3.7964320e-03,4.7449163e-01,5.3088155e-01,2.8754292e-01,2.8754292e-01,2.8754292e-01,3.0858852e-01,5.3605,4.6112234384281e+01,2.6340,-7.1882338768716e+02,-6.1518167801843e+02,9.8880608375451e+01,1.7506361657476e+01,5.6076706908689e+01,-1.6011522562984e+03,-1.3488134480243e+03, 2.4074684756389e+02, 4.2326420552105e+01, 1.2968152197558e+02, 5.1986322983301e-03,-7.1668234281709e-04, 1.2282239392132e-04, 1.6932269099742e-05, 2.7634657895507e-03,-2.4817049810102e-04, 1.1134001741425e-04, 9.9987876400539e-06
652,774.50,2.000,-15.251,5.3813028894955e+01,2.1711,72.5730,0.1925,10.5530,0.1592,0.0000,0.5625,0.1425,0.4472,0.0000,0.0000,2.4333,2.0216,4.4752,0.3114,6.1286,0.0000,0.0000,0.0000,0.0000,-8.8103990389602e+02,-7.3266802955178e+02,1.4162351390659e+02,2.4785558399225e+01,7.3492020586620e+01,5.3741564e-01,3.8548537e-02,1.0492740e-03,2.7116699e-03,4.5806106e+00,1.8415763e-02,3.4396680e-03,4.7890024e-03,1.9088203e+00,7.8318660e-01,1.8041907e-02,8.2688170e-07,3.7906083e-03,4.7636570e-01,5.3059931e-01,2.8733763e-01,2.8733763e-01,2.8733763e-01,3.0882746e-01,5.3662,4.6186971105045e+01,2.6328,-7.1999199852221e+02,-6.1622732848948e+02,9.9045167787643e+01,1.7542608324287e+01,5.6182442615795e+01,-1.6010319024182e+03,-1.3488953580413e+03, 2.4066868169424e+02, 4.2328166723513e+01, 1.2967446320242e+02, 5.2121457644882e-03,-7.1974204982528e-04, 1.2313658180695e-04, 1.7003855955459e-05, 2.7588802572414e-03,-2.4787654520950e-04, 1.1130998998706e-04, 1.0000845702845e-05
653,774.00,2.000,-15.255,5.3738654188693e+01,2.1712,72.5946,0.1920,10.5415,0.1588,0.0000,0.5589,0.1427,0.4457,0.0000,0.0000,2.4313,2.0146,4.4805,0.3119,6.1276,0.0000,0.0000,0.0000,0.0000,-8.7975696747821e+02,-7.3170897958029e+02,1.4138183440569e+02,2.4751215991486e+01,7.3379755708777e+01,5.3769725e-01,3.8498518e-02,1.0437959e-03,2.7120753e-03,4.5868153e+00,1.8339171e-02,3.4473844e-03,4.7746781e-03,1.9105457e+00,7.8343250e-01,1.8023118e-02,8.1937868e-07,3.7847817e-03,4.7824712e-01,5.3031778e-01,2.8713292e-01,2.8713292e-01,2.8713292e-01,3.0906661e-01,5.3719,4.6261345811307e+01,2.6317,-7.2115462012995e+02,-6.1726819571297e+02,9.9208732671518e+01,1.7578669029006e+01,5.6287768055775e+01,-1.6009115876082e+03,-1.3489771752933e+03, 2.4059056707721e+02, 4.2329885020492e+01, 1.2966752376455e+02, 5.2256046457474e-03,-7.2277657820254e-04, 1.2344953555196e-04, 1.7074853330044e-05, 2.7543135880339e-03,-2.4758393290955e-04, 1.1127993020551e-04, 1.0002899776509e-05
654,773.50,2.000,-15.260,5.3664639390361e+01,2.1712,72.6161,0.1915,10.5300,0.1585,0.0000,0.5554,0.1428,0.4441,0.0000,0.0000,2.4293,2.0075,4.4858,0.3123,6.1267,0.0000,0.0000,0.0000,0.0000,-8.7848002431635e+02,-7.3075459321095e+02,1.4114119438724e+02,2.4717030762744e+01,7.3268017256083e+01,5.3797849e-01,3.8448547e-02,1.0383446e-03,2.7124805e-03,4.5930336e+00,1.8262785e-02,3.4551004e-03,4.7604114e-03,1.9122758e+00,7.8367928e-01,1.8004420e-02,8.1193595e-07,3.7789523e-03,4.8013593e-01,5.3003696e-01,2.8692877e-01,2.8692877e-01,2.8692877e-01,3.0930595e-01,5.3776,4.6335360609639e+01,2.6305,-7.2231128752635e+02,-6.1830430719544e+02,9.9371308776487e+01,1.7614544860947e+01,5.6392687094676e+01,-1.6007913118427e+03,-1.3490589004064e+03, 2.4051250316372e+02, 4.2331575623692e+01, 1.2966070435076e+02, 5.2390092198486e-03,-7.2578607492562e-04, 1.2376126195777e-04, 1.7145264834400e-05, 2.7497656624334e-03,-2.4729265365396e-04, 1.1124983776684e-04, 1.0004949867469e-05
655,773.00,2.000,-15.264,5.3590982404236e+01,2.1712,72.6375,0.1910,10.5186,0.1582,0.0000,0.5519,0.1429,0.4425,0.0000,0.0000,2.4273,2.0005,4.4910,0.3127,6.1257,0.0000,0.0000,0.0000,0.0000,-8.7720903955121e+02,-7.2980484369895e+02,1.4090158758521e+02,2.4683001808730e+01,7.3156802068321e+01,5.3825934e-01,3.8398626e-02,1.0329199e-03,2.7128855e-03,4.5992658e+00,1.8186607e-02,3.4628161e-03,4.7462020e-03,1.9140107e+00,7.8392694e-01,1.7985811e-02,8.0455311e-07,3.7731202e-03,4.8203217e-01,5.2975686e-01,2.8672520e-01,2.8672520e-01,2.8672520e-01,3.0954550e-01,5.3833,4.6409017595765e+01,2.6294,-7.2346203554542e+02,-6.1933569030489e+02,9.9532901821466e+01,1.7650236903991e+01,5.6497203603898e+01,-1.6006710750966e+03,-1.3491405340038e+03, 2.4043448940668e+02, 4.2333238712721e+01, 1.2965400567222e+02, 5.2523597639620e-03,-7.2877068617732e-04, 1.2407176780414e-04, 1.7215094057010e-05, 2.7452363614936e-03,-2.4700269992550e-04, 1.1121971236589e-04, 1.0006995982075e-05
656,772.50,2.000,-15.268,5.3517681145793e+01,2.1712,72.6589,0.1905,10.5072,0.1579,0.0000,0.5484,0.1431,0.4410,0.0000,0.0000,2.4253,1.9935,4.4963,0.3132,6.1248,0.0000,0.0000,0.0000,0.0000,-8.7594397851057e+02,-7.2885970443902e+02,1.4066300776699e+02,2.4649128229702e+01,7.3046107002833e+01,5.3853982e-01,3.8348753e-02,1.0275219e-03,2.7132904e-03,4.6055120e+00,1.8110637e-02,3.4705315e-03,4.7320495e-03,1.9157504e+00,7.8417551e-01,1.7967293e-02,7.9722976e-07,3.7672854e-03,4.8393590e-01,5.2947749e-01,2.8652220e-01,2.8652220e-01,2.8652220e-01,3.0978526e-01,5.3890,4.6482318854208e+01,2.6282,-7.2460689883446e+02,-6.2036237226681e+02,9.9693517494046e+01,1.7685746236427e+01,5.6601321460119e+01,-1.6005508773450e+03,-1.3492220767058e+03, 2.4035652526103e+02, 4.2334874466129e+01, 1.2964742846295e+02, 5.2656565546318e-03,-7.3173055733155e-04, 1.2438105984806e-04, 1.7284344563653e-05, 2.7407255668380e-03,-2.4671406423813e-04, 1.1118955369527e-04, 1.0009038126583e-05
657,772.00,2.000,-15.272,5.3444733541397e+01,2.1712,72.6803,0.1900,10.4959,0.1575,0.0000,0.5449,0.1432,0.4394,0.0000,0.0000,2.4234,1.9865,4.5015,0.3136,6.1238,0.0000,0.0000,0.0000,0.0000,-8.7468480670467e+02,-7.2791914896191e+02,1.4042544873249e+02,2.4615409130337e+01,7.2935928934045e+01,5.3881993e-01,3.8298929e-02,1.0221503e-03,2.7136949e-03,4.6117723e+00,1.8034875e-02,3.4782468e-03,4.7179536e-03,1.9174949e+00,7.8442500e-01,1.7948863e-02,7.8996552e-07,3.7614481e-03,4.8584716e-01,5.2919884e-01,2.8631978e-01,2.8631978e-01,2.8631978e-01,3.1002522e-01,5.3947,4.6555266458604e+01,2.6271,-7.2574591185852e+02,-6.2138438016778e+02,9.9853161451224e+01,1.7721073931093e+01,5.6705044546106e+01,-1.6004307185632e+03,-1.3493035291297e+03, 2.4027861018372e+02, 4.2336483061430e+01, 1.2964097348015e+02, 5.2788998678363e-03,-7.3466583296966e-04, 1.2468914482520e-04, 1.7353019897842e-05, 2.7362331606415e-03,-2.4642673913614e-04, 1.1115936144524e-04, 1.0011076307175e-05
658,771.50,2.000,-15.276,5.3372137528567e+01,2.1712,72.7016,0.1895,10.4846,0.1572,0.0000,0.5415,0.1433,0.4379,0.0000,0.0000,2.4214,1.9795,4.5067,0.3140,6.1228,0.0000,0.0000,0.0000,0.0000,-8.7343148983008e+02,-7.2698315093748e+02,1.4018890431493e+02,2.4581843619836e+01,7.2826264753856e+01,5.3909965e-01,3.8249153e-02,1.0168051e-03,2.7140993e-03,4.6180471e+00,1.7959322e-02,3.4859618e-03,4.7039140e-03,1.9192442e+00,7.8467543e-01,1.7930521e-02,7.8275999e-07,3.7556084e-03,4.8776599e-01,5.2892091e-01,2.8611795e-01,2.8611795e-01,2.8611795e-01,3.1026538e-01,5.4004,4.6627862471433e+01,2.6260,-7.2687910889668e+02,-6.2240174095235e+02,1.0001183931875e+02,1.7756221055246e+01,5.6808376750748e+01,-1.6003105987268e+03,-1.3493848918898e+03, 2.4020074363368e+02, 4.2338064675081e+01, 1.2963464150460e+02, 5.2920899789346e-03,-7.3757665686591e-04, 1.2499602944887e-04, 1.7421123580550e-05, 2.7317590256494e-03,-2.4614071719522e-04, 1.1112913530396e-04, 1.0013110529944e-05
659,771.00,2.000,-15.280,5.3299891055693e+01,2.1712,72.7228,0.1890,10.4733,0.1569,0.0000,0.5380,0.1435,0.4363,0.0000,0.0000,2.4195,1.9726,4.5119,0.3144,6.1218,0.0000,0.0000,0.0000,0.0000,-8.7218399376519e+02,-7.2605168417120e+02,1.3995336838001e+02,2.4548430811812e+01,7.2717111371187e+01,5.3937901e-01,3.8199425e-02,1.0114861e-03,2.7145034e-03,4.6243363e+00,1.7883979e-02,3.4936768e-03,4.6899303e-03,1.9209986e+00,7.8492680e-01,1.7912266e-02,7.7561278e-07,3.7497663e-03,4.8969244e-01,5.2864371e-01,2.8591669e-01,2.8591669e-01,2.8591669e-01,3.1050575e-01,5.4061,4.6700108944307e+01,2.6249,-7.2800652404638e+02,-6.2341448142662e+02,1.0016955669181e+02,1.7791188670692e+01,5.6911321969872e+01,-1.6001905178116e+03,-1.3494661655978e+03, 2.4012292507182e+02, 4.2339619482505e+01, 1.2962843334106e+02, 5.3052271627282e-03,-7.4046317200409e-04, 1.2530172041155e-04, 1.7488659110648e-05, 2.7273030451595e-03,-2.4585599102156e-04, 1.1109887495730e-04, 1.0015140800905e-05
660,770.50,2.000,-15.284,5.3227992082342e+01,2.1712,72.7440,0.1885,10.4620,0.1565,0.0000,0.5346,0.1436,0.4348,0.0000,0.0000,2.4176,1.9656,4.5171,0.3149,6.1208,0.0000,0.0000,0.0000,0.0000,-8.7094228457541e+02,-7.2512472260847e+02,1.3971883482676e+02,2.4515169824440e+01,7.2608465712422e+01,5.3965799e-01,3.8149745e-02,1.0061932e-03,2.7149072e-03,4.6306402e+00,1.7808845e-02,3.5013916e-03,4.6760022e-03,1.9227578e+00,7.8517914e-01,1.7894099e-02,7.6852350e-07,3.7439220e-03,4.9162655e-01,5.2836724e-01,2.8571602e-01,2.8571602e-01,2.8571602e-01,3.1074632e-01,5.4118,4.6772007917658e+01,2.6238,-7.2912819121836e+02,-6.2442262825389e+02,1.0032631913426e+02,1.7825977833633e+01,5.7013884106222e+01,-1.6000704757938e+03,-1.3495473508624e+03, 2.4004515396102e+02, 4.2341147658073e+01, 1.2962234981864e+02, 5.3183116934087e-03,-7.4332552056342e-04, 1.2560622438383e-04, 1.7555629964643e-05, 2.7228651030416e-03,-2.4557255325337e-04, 1.1106858008902e-04, 1.0017167125987e-05
661,770.00,2.000,-15.289,5.3156438579110e+01,2.1712,72.7652,0.1880,10.4508,0.1562,0.0000,0.5312,0.1437,0.4333,0.0000,0.0000,2.4156,1.9586,4.5223,0.3153,6.1198,0.0000,0.0000,0.0000,0.0000,-8.6970632851007e+02,-7.2420224033205e+02,1.3948529758713e+02,2.4482059780373e+01,7.2500324721181e+01,5.3993660e-01,3.8100113e-02,1.0009263e-03,2.7153107e-03,4.6369590e+00,1.7733921e-02,3.5091063e-03,4.6621293e-03,1.9245221e+00,7.8543247e-01,1.7876017e-02,7.6149177e-07,3.7380755e-03,4.9356838e-01,5.2809151e-01,2.8551593e-01,2.8551593e-01,2.8551593e-01,3.1098709e-01,5.4176,4.6843561420891e+01,2.6227,-7.3024414413971e+02,-6.2542620795721e+02,1.0048213217898e+02,1.7860589594740e+01,5.7116067070105e+01,-1.5999504726498e+03,-1.3496284482893e+03, 2.3996742976612e+02, 4.2342649375113e+01, 1.2961639179129e+02, 5.3313438445813e-03,-7.4616384392458e-04, 1.2590954801508e-04, 1.7622039596869e-05, 2.7184450837313e-03,-2.4529039656016e-04, 1.1103825038082e-04, 1.0019189511040e-05
662,769.50,2.000,-15.293,5.3085228527436e+01,2.1713,72.7863,0.1875,10.4396,0.1559,0.0000,0.5278,0.1439,0.4317,0.0000,0.0000,2.4137,1.9517,4.5274,0.3157,6.1187,0.0000,0.0000,0.0000,0.0000,-8.6847609200056e+02,-7.2328421156090e+02,1.3925275062548e+02,2.4449099806703e+01,7.2392685358019e+01,5.4021484e-01,3.8050528e-02,9.9568520e-04,2.7157139e-03,4.6432927e+00,1.7659208e-02,3.5168211e-03,4.6483113e-03,1.9262915e+00,7.8568679e-01,1.7858022e-02,7.5451720e-07,3.7322269e-03,4.9551797e-01,5.2781651e-01,2.8531643e-01,2.8531643e-01,2.8531643e-01,3.1122807e-01,5.4233,4.6914771472565e+01,2.6217,-7.3135441635571e+02,-6.2642524692074e+02,1.0063700132832e+02,1.7895024999223e+01,5.7217874780076e+01,-1.5998305083563e+03,-1.3497094584816e+03, 2.3988975195380e+02, 4.2344124805926e+01, 1.2961056013810e+02, 5.3443238893185e-03,-7.4897828268376e-04, 1.2621169793479e-04, 1.7687891439875e-05, 2.7140428722165e-03,-2.4500951364263e-04, 1.1100788551210e-04, 1.0021207961835e-05
