Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
626,787.50,2.000,-15.141,1.1567,4.8920,0.0000,8.9740,2.3161,49.8565,0.0000,37.1303,0.0000,1.7231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.025,-5.801,2.096,0.236,1.033,0.000000,-0.044803,0.698073,0.095594,0.251136
627,787.00,2.000,-15.146,1.1559,4.8924,0.0000,8.9542,2.3098,49.9000,0.0000,37.1167,0.0000,1.7193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.016,-5.795,2.094,0.236,1.033,0.000000,-0.044731,0.698740,0.095387,0.250604
628,786.50,2.000,-15.150,1.1551,4.8929,0.0000,8.9345,2.3034,49.9435,0.0000,37.1032,0.0000,1.7154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.006,-5.789,2.092,0.236,1.032,0.000000,-0.044659,0.699407,0.095181,0.250072
629,786.00,2.000,-15.154,1.1543,4.8934,0.0000,8.9148,2.2971,49.9869,0.0000,37.0896,0.0000,1.7116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.997,-5.783,2.090,0.236,1.031,0.000000,-0.044588,0.700072,0.094975,0.249540
630,785.50,2.000,-15.159,1.1534,4.8939,0.0000,8.8951,2.2909,50.0302,0.0000,37.0761,0.0000,1.7077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.988,-5.777,2.088,0.236,1.030,0.000000,-0.044517,0.700737,0.094771,0.249009
631,785.00,2.000,-15.163,1.1526,4.8944,0.0000,8.8754,2.2846,50.0735,0.0000,37.0626,0.0000,1.7039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.978,-5.771,2.086,0.236,1.029,0.000000,-0.044447,0.701401,0.094567,0.248479
632,784.50,2.000,-15.167,1.1518,4.8949,0.0000,8.8557,2.2783,50.1167,0.0000,37.0490,0.0000,1.7001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.969,-5.765,2.083,0.235,1.029,0.000000,-0.044378,0.702064,0.094365,0.247949
633,784.00,2.000,-15.171,1.1510,4.8953,0.0000,8.8361,2.2721,50.1599,0.0000,37.0355,0.0000,1.6964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.960,-5.759,2.081,0.235,1.028,0.000000,-0.044308,0.702725,0.094163,0.247420
634,783.50,2.000,-15.176,1.1502,4.8958,0.0000,8.8165,2.2659,50.2030,0.0000,37.0220,0.0000,1.6926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.950,-5.753,2.079,0.235,1.027,0.000000,-0.044240,0.703386,0.093962,0.246891
635,783.00,2.000,-15.180,1.1494,4.8963,0.0000,8.7970,2.2597,50.2460,0.0000,37.0084,0.0000,1.6889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.941,-5.747,2.077,0.235,1.026,0.000000,-0.044172,0.704046,0.093762,0.246363
636,782.50,2.000,-15.184,1.1486,4.8968,0.0000,8.7774,2.2535,50.2890,0.0000,36.9949,0.0000,1.6852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.932,-5.742,2.075,0.235,1.025,0.000000,-0.044104,0.704705,0.093563,0.245836
637,782.00,2.000,-15.188,1.1478,4.8972,0.0000,8.7579,2.2474,50.3319,0.0000,36.9814,0.0000,1.6815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.923,-5.736,2.073,0.234,1.025,0.000000,-0.044037,0.705363,0.093365,0.245309
638,781.50,2.000,-15.193,1.1470,4.8977,0.0000,8.7384,2.2412,50.3747,0.0000,36.9678,0.0000,1.6778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.914,-5.730,2.071,0.234,1.024,0.000000,-0.043971,0.706020,0.093168,0.244782
639,781.00,2.000,-15.197,1.1462,4.8982,0.0000,8.7189,2.2351,50.4175,0.0000,36.9543,0.0000,1.6741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.904,-5.724,2.069,0.234,1.023,0.000000,-0.043904,0.706676,0.092972,0.244257
640,780.50,2.000,-15.201,1.1454,4.8987,0.0000,8.6995,2.2290,50.4602,0.0000,36.9408,0.0000,1.6704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.895,-5.718,2.067,0.234,1.022,0.000000,-0.043839,0.707331,0.092776,0.243732
641,780.00,2.000,-15.205,1.1446,4.8991,0.0000,8.6801,2.2230,50.5029,0.0000,36.9273,0.0000,1.6668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.886,-5.712,2.064,0.234,1.021,0.000000,-0.043774,0.707985,0.092581,0.243207
642,779.50,2.000,-15.209,1.1438,4.8996,0.0000,8.6607,2.2169,50.5454,0.0000,36.9138,0.0000,1.6632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.877,-5.706,2.062,0.233,1.021,0.000000,-0.043709,0.708638,0.092387,0.242683
643,779.00,2.000,-15.214,1.1430,4.9001,0.0000,8.6414,2.2109,50.5880,0.0000,36.9003,0.0000,1.6596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.868,-5.700,2.060,0.233,1.020,0.000000,-0.043645,0.709290,0.092194,0.242160
644,778.50,2.000,-15.218,1.1422,4.9005,0.0000,8.6220,2.2048,50.6304,0.0000,36.8867,0.0000,1.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.859,-5.694,2.058,0.233,1.019,0.000000,-0.043581,0.709941,0.092002,0.241637
645,778.00,2.000,-15.222,1.1414,4.9010,0.0000,8.6027,2.1988,50.6728,0.0000,36.8732,0.0000,1.6524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.850,-5.689,2.056,0.233,1.018,0.000000,-0.043518,0.710592,0.091811,0.241115
646,777.50,2.000,-15.226,1.1406,4.9015,0.0000,8.5835,2.1928,50.7151,0.0000,36.8597,0.0000,1.6488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.841,-5.683,2.054,0.233,1.018,0.000000,-0.043455,0.711241,0.091620,0.240594
647,777.00,2.000,-15.230,1.1398,4.9019,0.0000,8.5642,2.1869,50.7574,0.0000,36.8463,0.0000,1.6453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.832,-5.677,2.052,0.233,1.017,0.000000,-0.043392,0.711889,0.091430,0.240073
648,776.50,2.000,-15.235,1.1390,4.9024,0.0000,8.5450,2.1809,50.7996,0.0000,36.8328,0.0000,1.6418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.823,-5.671,2.050,0.232,1.016,0.000000,-0.043330,0.712536,0.091241,0.239553
649,776.00,2.000,-15.239,1.1382,4.9029,0.0000,8.5258,2.1750,50.8417,0.0000,36.8193,0.0000,1.6383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.814,-5.666,2.048,0.232,1.015,0.000000,-0.043269,0.713182,0.091053,0.239034
650,775.50,2.000,-15.243,1.1374,4.9033,0.0000,8.5066,2.1691,50.8837,0.0000,36.8058,0.0000,1.6348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.805,-5.660,2.046,0.232,1.014,0.000000,-0.043208,0.713827,0.090866,0.238515
651,775.00,2.000,-15.247,1.1366,4.9038,0.0000,8.4875,2.1632,50.9257,0.0000,36.7923,0.0000,1.6313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.796,-5.654,2.044,0.232,1.014,0.000000,-0.043147,0.714472,0.090679,0.237996
652,774.50,2.000,-15.251,1.1358,4.9043,0.0000,8.4684,2.1573,50.9677,0.0000,36.7789,0.0000,1.6278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.787,-5.648,2.042,0.232,1.013,0.000000,-0.043087,0.715115,0.090493,0.237479
653,774.00,2.000,-15.255,1.1350,4.9047,0.0000,8.4493,2.1514,51.0095,0.0000,36.7654,0.0000,1.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.778,-5.643,2.039,0.231,1.012,0.000000,-0.043027,0.715757,0.090308,0.236962
654,773.50,2.000,-15.260,1.1342,4.9052,0.0000,8.4302,2.1456,51.0513,0.0000,36.7520,0.0000,1.6209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.769,-5.637,2.037,0.231,1.011,0.000000,-0.042967,0.716398,0.090124,0.236446
655,773.00,2.000,-15.264,1.1334,4.9056,0.0000,8.4112,2.1397,51.0930,0.0000,36.7385,0.0000,1.6175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.760,-5.631,2.035,0.231,1.011,0.000000,-0.042908,0.717038,0.089940,0.235930
656,772.50,2.000,-15.268,1.1327,4.9061,0.0000,8.3922,2.1339,51.1347,0.0000,36.7251,0.0000,1.6141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.752,-5.626,2.033,0.231,1.010,0.000000,-0.042850,0.717677,0.089757,0.235415
657,772.00,2.000,-15.272,1.1319,4.9065,0.0000,8.3732,2.1281,51.1763,0.0000,36.7116,0.0000,1.6107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.743,-5.620,2.031,0.231,1.009,0.000000,-0.042791,0.718316,0.089575,0.234901
658,771.50,2.000,-15.276,1.1311,4.9070,0.0000,8.3543,2.1224,51.2178,0.0000,36.6982,0.0000,1.6073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.734,-5.614,2.029,0.231,1.008,0.000000,-0.042733,0.718953,0.089394,0.234387
659,771.00,2.000,-15.280,1.1303,4.9075,0.0000,8.3354,2.1166,51.2593,0.0000,36.6848,0.0000,1.6039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.725,-5.609,2.027,0.230,1.007,0.000000,-0.042676,0.719589,0.089213,0.233874
660,770.50,2.000,-15.284,1.1295,4.9079,0.0000,8.3165,2.1109,51.3007,0.0000,36.6714,0.0000,1.6006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.716,-5.603,2.025,0.230,1.007,0.000000,-0.042619,0.720224,0.089033,0.233361
661,770.00,2.000,-15.289,1.1287,4.9084,0.0000,8.2976,2.1051,51.3420,0.0000,36.6580,0.0000,1.5972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.708,-5.597,2.023,0.230,1.006,0.000000,-0.042562,0.720858,0.088854,0.232850
662,769.50,2.000,-15.293,1.1280,4.9088,0.0000,8.2788,2.0994,51.3833,0.0000,36.6446,0.0000,1.5939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.699,-5.592,2.021,0.230,1.005,0.000000,-0.042506,0.721492,0.088676,0.232339
663,769.00,2.000,-15.297,1.1272,4.9093,0.0000,8.2600,2.0937,51.4245,0.0000,36.6312,0.0000,1.5906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.690,-5.586,2.019,0.230,1.004,0.000000,-0.042450,0.722124,0.088498,0.231828
664,768.50,2.000,-15.301,1.1264,4.9097,0.0000,8.2412,2.0881,51.4656,0.0000,36.6178,0.0000,1.5873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.682,-5.581,2.017,0.229,1.004,0.000000,-0.042394,0.722755,0.088321,0.231318
665,768.00,2.000,-15.305,1.1256,4.9102,0.0000,8.2225,2.0824,51.5066,0.0000,36.6045,0.0000,1.5840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.673,-5.575,2.015,0.229,1.003,0.000000,-0.042339,0.723385,0.088144,0.230809
666,767.50,2.000,-15.309,1.1248,4.9106,0.0000,8.2038,2.0768,51.5476,0.0000,36.5911,0.0000,1.5807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.664,-5.570,2.013,0.229,1.002,0.000000,-0.042284,0.724014,0.087969,0.230301
667,767.00,2.000,-15.313,1.1241,4.9111,0.0000,8.1851,2.0711,51.5886,0.0000,36.5777,0.0000,1.5775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.656,-5.564,2.011,0.229,1.001,0.000000,-0.042229,0.724642,0.087794,0.229793
668,766.50,2.000,-15.317,1.1233,4.9115,0.0000,8.1664,2.0655,51.6294,0.0000,36.5644,0.0000,1.5742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.647,-5.559,2.009,0.229,1.001,0.000000,-0.042175,0.725270,0.087619,0.229286
669,766.00,2.000,-15.322,1.1225,4.9119,0.0000,8.1478,2.0599,51.6702,0.0000,36.5511,0.0000,1.5710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.638,-5.553,2.007,0.229,1.000,0.000000,-0.042121,0.725896,0.087446,0.228780
670,765.50,2.000,-15.326,1.1218,4.9124,0.0000,8.1292,2.0543,51.7109,0.0000,36.5377,0.0000,1.5678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.630,-5.548,2.005,0.228,0.999,0.000000,-0.042068,0.726521,0.087273,0.228274
671,765.00,2.000,-15.330,1.1210,4.9128,0.0000,8.1106,2.0488,51.7516,0.0000,36.5244,0.0000,1.5646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.621,-5.542,2.003,0.228,0.998,0.000000,-0.042015,0.727145,0.087101,0.227769
672,764.50,2.000,-15.334,1.1202,4.9133,0.0000,8.0921,2.0432,51.7922,0.0000,36.5111,0.0000,1.5614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.613,-5.537,2.001,0.228,0.998,0.000000,-0.041962,0.727768,0.086929,0.227265
673,764.00,2.000,-15.338,1.1194,4.9137,0.0000,8.0736,2.0377,51.8327,0.0000,36.4978,0.0000,1.5582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.604,-5.531,1.999,0.228,0.997,0.000000,-0.041909,0.728390,0.086758,0.226761
674,763.50,2.000,-15.342,1.1187,4.9142,0.0000,8.0551,2.0322,51.8732,0.0000,36.4846,0.0000,1.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.596,-5.526,1.997,0.228,0.996,0.000000,-0.041857,0.729011,0.086588,0.226258
675,763.00,2.000,-15.346,1.1179,4.9146,0.0000,8.0366,2.0267,51.9136,0.0000,36.4713,0.0000,1.5519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.587,-5.520,1.995,0.227,0.995,0.000000,-0.041805,0.729631,0.086418,0.225756
676,762.50,2.000,-15.350,1.1172,4.9150,0.0000,8.0182,2.0212,51.9539,0.0000,36.4580,0.0000,1.5487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.579,-5.515,1.993,0.227,0.995,0.000000,-0.041754,0.730251,0.086249,0.225254
677,762.00,2.000,-15.354,1.1164,4.9155,0.0000,7.9998,2.0158,51.9941,0.0000,36.4448,0.0000,1.5456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.570,-5.510,1.991,0.227,0.994,0.000000,-0.041702,0.730869,0.086081,0.224753
678,761.50,2.000,-15.358,1.1156,4.9159,0.0000,7.9814,2.0103,52.0343,0.0000,36.4315,0.0000,1.5425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.562,-5.504,1.989,0.227,0.993,0.000000,-0.041652,0.731486,0.085913,0.224253
679,761.00,2.000,-15.362,1.1149,4.9163,0.0000,7.9630,2.0049,52.0744,0.0000,36.4183,0.0000,1.5393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.553,-5.499,1.987,0.227,0.992,0.000000,-0.041601,0.732102,0.085746,0.223753
680,760.50,2.000,-15.366,1.1141,4.9168,0.0000,7.9447,1.9994,52.1145,0.0000,36.4051,0.0000,1.5362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.545,-5.493,1.985,0.227,0.992,0.000000,-0.041551,0.732717,0.085579,0.223255
681,760.00,2.000,-15.371,1.1134,4.9172,0.0000,7.9264,1.9940,52.1545,0.0000,36.3919,0.0000,1.5332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.537,-5.488,1.983,0.226,0.991,0.000000,-0.041501,0.733331,0.085413,0.222756
682,759.50,2.000,-15.375,1.1126,4.9177,0.0000,7.9082,1.9887,52.1944,0.0000,36.3787,0.0000,1.5301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.528,-5.483,1.981,0.226,0.990,0.000000,-0.041451,0.733944,0.085248,0.222259
683,759.00,2.000,-15.379,1.1118,4.9181,0.0000,7.8900,1.9833,52.2343,0.0000,36.3655,0.0000,1.5270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.520,-5.477,1.979,0.226,0.989,0.000000,-0.041402,0.734556,0.085083,0.221762
684,758.50,2.000,-15.383,1.1111,4.9185,0.0000,7.8718,1.9779,52.2740,0.0000,36.3523,0.0000,1.5240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.512,-5.472,1.977,0.226,0.989,0.000000,-0.041352,0.735167,0.084919,0.221266
685,758.00,2.000,-15.387,1.1103,4.9190,0.0000,7.8536,1.9726,52.3138,0.0000,36.3392,0.0000,1.5209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.503,-5.467,1.975,0.226,0.988,0.000000,-0.041304,0.735777,0.084756,0.220771
686,757.50,2.000,-15.391,1.1096,4.9194,0.0000,7.8354,1.9672,52.3534,0.0000,36.3260,0.0000,1.5179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.495,-5.462,1.973,0.226,0.987,0.000000,-0.041255,0.736386,0.084593,0.220276
687,757.00,2.000,-15.395,1.1088,4.9198,0.0000,7.8173,1.9619,52.3930,0.0000,36.3129,0.0000,1.5149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.487,-5.456,1.971,0.225,0.986,0.000000,-0.041207,0.736994,0.084431,0.219782
688,756.50,2.000,-15.399,1.1081,4.9202,0.0000,7.7992,1.9566,52.4325,0.0000,36.2998,0.0000,1.5119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.478,-5.451,1.969,0.225,0.986,0.000000,-0.041159,0.737601,0.084269,0.219289
689,756.00,2.000,-15.403,1.1073,4.9207,0.0000,7.7812,1.9513,52.4720,0.0000,36.2866,0.0000,1.5089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.470,-5.446,1.967,0.225,0.985,0.000000,-0.041111,0.738207,0.084108,0.218796
690,755.50,2.000,-15.407,1.1066,4.9211,0.0000,7.7631,1.9461,52.5113,0.0000,36.2735,0.0000,1.5059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.462,-5.441,1.965,0.225,0.984,0.000000,-0.041064,0.738812,0.083947,0.218304
691,755.00,2.000,-15.411,1.1058,4.9215,0.0000,7.7451,1.9408,52.5506,0.0000,36.2605,0.0000,1.5029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.454,-5.435,1.963,0.225,0.983,0.000000,-0.041017,0.739416,0.083787,0.217813
692,754.50,2.000,-15.415,1.1051,4.9219,0.0000,7.7272,1.9356,52.5899,0.0000,36.2474,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.446,-5.430,1.961,0.225,0.983,0.000000,-0.040970,0.740019,0.083628,0.217323
693,754.00,2.000,-15.419,1.1043,4.9224,0.0000,7.7092,1.9304,52.6291,0.0000,36.2343,0.0000,1.4970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.437,-5.425,1.959,0.224,0.982,0.000000,-0.040923,0.740621,0.083469,0.216833
694,753.50,2.000,-15.423,1.1036,4.9228,0.0000,7.6913,1.9251,52.6682,0.0000,36.2213,0.0000,1.4941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.429,-5.420,1.957,0.224,0.981,0.000000,-0.040877,0.741222,0.083311,0.216344
695,753.00,2.000,-15.427,1.1029,4.9232,0.0000,7.6734,1.9200,52.7072,0.0000,36.2082,0.0000,1.4911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.421,-5.415,1.955,0.224,0.981,0.000000,-0.040831,0.741822,0.083153,0.215855
696,752.50,2.000,-15.431,1.1021,4.9236,0.0000,7.6556,1.9148,52.7462,0.0000,36.1952,0.0000,1.4882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.413,-5.410,1.953,0.224,0.980,0.000000,-0.040785,0.742421,0.082996,0.215368
697,752.00,2.000,-15.436,1.1014,4.9241,0.0000,7.6378,1.9096,52.7851,0.0000,36.1822,0.0000,1.4853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.405,-5.404,1.951,0.224,0.979,0.000000,-0.040739,0.743019,0.082839,0.214881
698,751.50,2.000,-15.440,1.1007,4.9245,0.0000,7.6200,1.9045,52.8240,0.0000,36.1692,0.0000,1.4824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.397,-5.399,1.949,0.224,0.978,0.000000,-0.040694,0.743616,0.082683,0.214395
699,751.00,2.000,-15.444,1.0999,4.9249,0.0000,7.6022,1.8993,52.8627,0.0000,36.1562,0.0000,1.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.389,-5.394,1.948,0.223,0.978,0.000000,-0.040649,0.744212,0.082528,0.213909
700,750.50,2.000,-15.448,1.0992,4.9253,0.0000,7.5844,1.8942,52.9015,0.0000,36.1433,0.0000,1.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.381,-5.389,1.946,0.223,0.977,0.000000,-0.040604,0.744807,0.082373,0.213424
701,750.00,2.000,-15.452,1.0984,4.9257,0.0000,7.5667,1.8891,52.9401,0.0000,36.1303,0.0000,1.4738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.373,-5.384,1.944,0.223,0.976,0.000000,-0.040560,0.745401,0.082218,0.212940
702,749.50,2.000,-15.456,1.0977,4.9262,0.0000,7.5491,1.8840,52.9787,0.0000,36.1174,0.0000,1.4709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.365,-5.379,1.942,0.223,0.975,0.000000,-0.040515,0.745994,0.082064,0.212457
703,749.00,2.000,-15.460,1.0970,4.9266,0.0000,7.5314,1.8789,53.0172,0.0000,36.1044,0.0000,1.4681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.357,-5.374,1.940,0.223,0.975,0.000000,-0.040471,0.746586,0.081911,0.211974
704,748.50,2.000,-15.464,1.0963,4.9270,0.0000,7.5138,1.8738,53.0556,0.0000,36.0915,0.0000,1.4652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.349,-5.369,1.938,0.222,0.974,0.000000,-0.040427,0.747177,0.081758,0.211492
705,748.00,2.000,-15.471,1.0961,4.9274,0.0000,7.4998,1.8697,53.0854,0.0000,36.0838,0.0000,1.4613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.345,-5.367,1.937,0.222,0.974,0.000000,-0.040302,0.747646,0.081544,0.211113
706,747.50,2.000,-15.486,1.0973,4.9278,0.0000,7.4950,1.8679,53.0932,0.0000,36.0893,0.0000,1.4546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.351,-5.372,1.939,0.223,0.975,0.000000,-0.039973,0.747805,0.081178,0.210990
