Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
350,925.50,2.000,-12.810,10.0813,2.6443,54.6163,0.0000,28.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1126,5.1833,0.1710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-168.284,-141.259,22.546,3.812,12.189,0.453220,0.536940,0.009840
351,925.00,2.000,-12.825,10.1870,2.6442,54.6328,0.0000,28.9055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0995,5.1907,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-170.036,-142.745,22.778,3.853,12.317,0.453850,0.536288,0.009862
352,924.50,2.000,-12.840,10.2925,2.6442,54.6493,0.0000,28.8943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0865,5.1981,0.1718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-171.785,-144.227,23.009,3.893,12.444,0.454477,0.535638,0.009885
353,924.00,2.000,-12.854,10.3977,2.6441,54.6657,0.0000,28.8832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0734,5.2055,0.1722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-173.529,-145.707,23.241,3.932,12.571,0.455103,0.534989,0.009908
354,923.50,2.000,-12.869,10.5027,2.6440,54.6820,0.0000,28.8721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0605,5.2128,0.1727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-175.270,-147.183,23.471,3.972,12.697,0.455728,0.534342,0.009931
355,923.00,2.000,-12.884,10.6076,2.6439,54.6984,0.0000,28.8610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0475,5.2201,0.1731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-177.007,-148.657,23.701,4.012,12.824,0.456350,0.533696,0.009954
356,922.50,2.000,-12.898,10.7122,2.6438,54.7146,0.0000,28.8499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0346,5.2274,0.1735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-178.740,-150.128,23.930,4.052,12.950,0.456972,0.533052,0.009976
357,922.00,2.000,-12.913,10.8166,2.6437,54.7309,0.0000,28.8389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0217,5.2347,0.1739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-180.470,-151.596,24.159,4.091,13.075,0.457591,0.532410,0.009999
358,921.50,2.000,-12.927,10.9207,2.6436,54.7471,0.0000,28.8279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0088,5.2419,0.1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-182.195,-153.061,24.388,4.131,13.201,0.458209,0.531769,0.010022
359,921.00,2.000,-12.942,11.0247,2.6435,54.7633,0.0000,28.8169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9960,5.2492,0.1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-183.917,-154.523,24.615,4.170,13.326,0.458825,0.531130,0.010045
360,920.50,2.000,-12.956,11.1285,2.6434,54.7794,0.0000,28.8059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9832,5.2564,0.1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-185.635,-155.982,24.842,4.210,13.451,0.459440,0.530492,0.010068
361,920.00,2.000,-12.971,11.2320,2.6434,54.7955,0.0000,28.7950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9704,5.2636,0.1755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-187.349,-157.438,25.069,4.249,13.576,0.460053,0.529856,0.010090
362,919.50,2.000,-12.985,11.3353,2.6433,54.8115,0.0000,28.7841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9577,5.2708,0.1759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-189.060,-158.892,25.295,4.288,13.700,0.460665,0.529222,0.010113
363,919.00,2.000,-13.000,11.4384,2.6432,54.8275,0.0000,28.7732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9450,5.2780,0.1763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-190.766,-160.342,25.520,4.328,13.824,0.461275,0.528589,0.010136
364,918.50,2.000,-13.013,11.5418,2.6431,54.8434,0.0000,28.7624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9323,5.2851,0.1767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-192.477,-161.797,25.746,4.367,13.949,0.461880,0.527961,0.010159
365,918.00,2.000,-13.024,11.6468,2.6430,54.8590,0.0000,28.7519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9200,5.2920,0.1771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-194.214,-163.273,25.976,4.407,14.075,0.462472,0.527345,0.010183
366,917.50,2.000,-13.036,11.7515,2.6429,54.8746,0.0000,28.7413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9076,5.2990,0.1775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-195.946,-164.746,26.204,4.446,14.201,0.463063,0.526730,0.010207
367,917.00,2.000,-13.047,11.8559,2.6428,54.8901,0.0000,28.7307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8953,5.3059,0.1780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-197.675,-166.216,26.432,4.486,14.327,0.463652,0.526117,0.010231
368,916.50,2.000,-13.058,11.9601,2.6428,54.9056,0.0000,28.7202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8830,5.3128,0.1784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-199.398,-167.683,26.660,4.526,14.452,0.464240,0.525505,0.010255
369,916.00,2.000,-13.069,12.0641,2.6427,54.9210,0.0000,28.7097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8707,5.3197,0.1788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-201.117,-169.146,26.886,4.565,14.577,0.464826,0.524895,0.010279
370,915.50,2.000,-13.080,12.1678,2.6426,54.9364,0.0000,28.6992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8585,5.3266,0.1792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-202.832,-170.605,27.112,4.604,14.702,0.465411,0.524286,0.010304
371,915.00,2.000,-13.091,12.2713,2.6425,54.9518,0.0000,28.6888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8463,5.3334,0.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-204.543,-172.062,27.338,4.644,14.827,0.465994,0.523678,0.010328
372,914.50,2.000,-13.102,12.3745,2.6424,54.9671,0.0000,28.6784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8341,5.3403,0.1801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-206.249,-173.514,27.563,4.683,14.951,0.466576,0.523073,0.010352
373,914.00,2.000,-13.113,12.4775,2.6424,54.9824,0.0000,28.6680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8220,5.3471,0.1805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-207.951,-174.964,27.787,4.722,15.075,0.467156,0.522468,0.010376
374,913.50,2.000,-13.124,12.5802,2.6423,54.9977,0.0000,28.6576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8099,5.3539,0.1809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-209.649,-176.410,28.011,4.761,15.198,0.467735,0.521865,0.010400
375,913.00,2.000,-13.135,12.6827,2.6422,55.0129,0.0000,28.6473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7978,5.3607,0.1814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-211.343,-177.854,28.233,4.800,15.322,0.468312,0.521264,0.010424
376,912.50,2.000,-13.146,12.7849,2.6421,55.0281,0.0000,28.6369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7857,5.3675,0.1818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-213.032,-179.293,28.456,4.839,15.445,0.468888,0.520664,0.010448
377,912.00,2.000,-13.156,12.8870,2.6420,55.0432,0.0000,28.6266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7737,5.3743,0.1822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-214.717,-180.730,28.677,4.878,15.567,0.469463,0.520065,0.010472
378,911.50,2.000,-13.167,12.9887,2.6420,55.0583,0.0000,28.6164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7617,5.3810,0.1826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-216.398,-182.163,28.898,4.916,15.690,0.470036,0.519468,0.010496
379,911.00,2.000,-13.178,13.0903,2.6419,55.0734,0.0000,28.6061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7497,5.3877,0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-218.074,-183.593,29.119,4.955,15.812,0.470607,0.518873,0.010520
380,910.50,2.000,-13.189,13.1915,2.6418,55.0885,0.0000,28.5959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7378,5.3944,0.1835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-219.746,-185.020,29.339,4.993,15.933,0.471177,0.518279,0.010544
381,910.00,2.000,-13.200,13.2926,2.6417,55.1035,0.0000,28.5857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7258,5.4011,0.1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-221.414,-186.443,29.558,5.032,16.055,0.471745,0.517686,0.010568
382,909.50,2.000,-13.211,13.3934,2.6416,55.1184,0.0000,28.5755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7140,5.4078,0.1843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-223.078,-187.863,29.776,5.070,16.176,0.472312,0.517095,0.010592
383,909.00,2.000,-13.221,13.4940,2.6416,55.1334,0.0000,28.5654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7021,5.4144,0.1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-224.738,-189.280,29.994,5.108,16.297,0.472878,0.516506,0.010616
384,908.50,2.000,-13.232,13.5943,2.6415,55.1482,0.0000,28.5552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6903,5.4211,0.1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-226.393,-190.694,30.212,5.146,16.418,0.473442,0.515918,0.010641
385,908.00,2.000,-13.243,13.6944,2.6414,55.1631,0.0000,28.5451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6785,5.4277,0.1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-228.045,-192.104,30.428,5.185,16.538,0.474004,0.515331,0.010665
386,907.50,2.000,-13.253,13.7943,2.6413,55.1779,0.0000,28.5350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6667,5.4343,0.1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-229.692,-193.512,30.644,5.222,16.658,0.474565,0.514746,0.010689
387,907.00,2.000,-13.264,13.8939,2.6413,55.1927,0.0000,28.5250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6550,5.4409,0.1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-231.335,-194.916,30.860,5.260,16.778,0.475125,0.514162,0.010713
388,906.50,2.000,-13.275,13.9933,2.6412,55.2074,0.0000,28.5150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6432,5.4475,0.1869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-232.974,-196.317,31.075,5.298,16.897,0.475683,0.513580,0.010737
389,906.00,2.000,-13.285,14.0925,2.6411,55.2222,0.0000,28.5050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6316,5.4540,0.1873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-234.609,-197.714,31.289,5.336,17.016,0.476239,0.512999,0.010761
390,905.50,2.000,-13.296,14.1915,2.6410,55.2368,0.0000,28.4950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6199,5.4605,0.1877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.240,-199.109,31.503,5.373,17.135,0.476795,0.512420,0.010785
391,905.00,2.000,-13.307,14.2902,2.6410,55.2515,0.0000,28.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6083,5.4671,0.1882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.866,-200.500,31.716,5.411,17.254,0.477348,0.511843,0.010809
392,904.50,2.000,-13.317,14.3886,2.6409,55.2661,0.0000,28.4751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5967,5.4736,0.1886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.489,-201.889,31.928,5.448,17.372,0.477900,0.511267,0.010833
393,904.00,2.000,-13.328,14.4869,2.6408,55.2806,0.0000,28.4652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5851,5.4801,0.1890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-241.108,-203.274,32.140,5.486,17.490,0.478451,0.510692,0.010857
394,903.50,2.000,-13.338,14.5849,2.6407,55.2951,0.0000,28.4553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5736,5.4865,0.1894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-242.722,-204.656,32.351,5.523,17.608,0.479000,0.510119,0.010882
395,903.00,2.000,-13.349,14.6827,2.6407,55.3096,0.0000,28.4455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5621,5.4930,0.1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-244.333,-206.035,32.562,5.560,17.725,0.479547,0.509547,0.010906
396,902.50,2.000,-13.359,14.7802,2.6406,55.3241,0.0000,28.4357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5506,5.4994,0.1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-245.939,-207.411,32.772,5.597,17.842,0.480093,0.508977,0.010930
397,902.00,2.000,-13.370,14.8775,2.6405,55.3385,0.0000,28.4258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5391,5.5058,0.1907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-247.541,-208.783,32.981,5.634,17.959,0.480638,0.508408,0.010954
398,901.50,2.000,-13.380,14.9746,2.6404,55.3529,0.0000,28.4161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5277,5.5122,0.1911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-249.140,-210.153,33.190,5.671,18.076,0.481181,0.507841,0.010978
399,901.00,2.000,-13.391,15.0715,2.6404,55.3672,0.0000,28.4063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5163,5.5186,0.1916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-250.734,-211.519,33.399,5.708,18.192,0.481723,0.507275,0.011002
400,900.50,2.000,-13.401,15.1681,2.6403,55.3815,0.0000,28.3966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5050,5.5250,0.1920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-252.325,-212.883,33.606,5.745,18.308,0.482263,0.506711,0.011026
401,900.00,2.000,-13.412,15.2646,2.6402,55.3958,0.0000,28.3869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4936,5.5313,0.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-253.911,-214.243,33.813,5.782,18.424,0.482802,0.506148,0.011050
402,899.50,2.000,-13.422,15.3608,2.6401,55.4100,0.0000,28.3772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4823,5.5376,0.1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-255.493,-215.600,34.020,5.818,18.539,0.483339,0.505587,0.011074
403,899.00,2.000,-13.432,15.4567,2.6401,55.4242,0.0000,28.3676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4711,5.5439,0.1933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-257.072,-216.954,34.226,5.855,18.654,0.483874,0.505027,0.011098
404,898.50,2.000,-13.443,15.5525,2.6400,55.4383,0.0000,28.3579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4598,5.5502,0.1937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-258.646,-218.305,34.431,5.891,18.769,0.484409,0.504469,0.011123
405,898.00,2.000,-13.453,15.6480,2.6399,55.4524,0.0000,28.3483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4486,5.5565,0.1941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-260.217,-219.653,34.636,5.927,18.884,0.484941,0.503912,0.011147
406,897.50,2.000,-13.463,15.7433,2.6399,55.4665,0.0000,28.3387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4374,5.5628,0.1946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-261.784,-220.998,34.840,5.964,18.998,0.485472,0.503357,0.011171
407,897.00,2.000,-13.474,15.8383,2.6398,55.4806,0.0000,28.3292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4262,5.5690,0.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-263.346,-222.340,35.043,6.000,19.112,0.486002,0.502803,0.011195
408,896.50,2.000,-13.484,15.9332,2.6397,55.4946,0.0000,28.3197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4151,5.5753,0.1954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-264.905,-223.679,35.246,6.036,19.226,0.486530,0.502251,0.011219
409,896.00,2.000,-13.494,16.0278,2.6396,55.5085,0.0000,28.3102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4040,5.5815,0.1958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-266.460,-225.015,35.449,6.072,19.340,0.487057,0.501700,0.011243
410,895.50,2.000,-13.504,16.1222,2.6396,55.5224,0.0000,28.3007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3930,5.5877,0.1963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-268.011,-226.348,35.651,6.108,19.453,0.487582,0.501150,0.011267
411,895.00,2.000,-13.515,16.2164,2.6395,55.5363,0.0000,28.2912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3819,5.5938,0.1967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-269.558,-227.678,35.852,6.144,19.566,0.488106,0.500603,0.011291
412,894.50,2.000,-13.525,16.3104,2.6394,55.5502,0.0000,28.2818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3709,5.6000,0.1971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-271.102,-229.005,36.053,6.180,19.678,0.488628,0.500056,0.011315
413,894.00,2.000,-13.535,16.4041,2.6394,55.5640,0.0000,28.2724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3599,5.6061,0.1975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-272.641,-230.329,36.253,6.215,19.791,0.489149,0.499511,0.011339
414,893.50,2.000,-13.545,16.4976,2.6393,55.5778,0.0000,28.2630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3490,5.6123,0.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-274.177,-231.650,36.452,6.251,19.903,0.489669,0.498968,0.011363
415,893.00,2.000,-13.555,16.5909,2.6392,55.5915,0.0000,28.2537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3380,5.6184,0.1984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.708,-232.967,36.651,6.286,20.015,0.490186,0.498426,0.011388
416,892.50,2.000,-13.565,16.6840,2.6392,55.6052,0.0000,28.2443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3272,5.6245,0.1988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-277.236,-234.282,36.850,6.322,20.126,0.490703,0.497886,0.011412
417,892.00,2.000,-13.575,16.7769,2.6391,55.6189,0.0000,28.2350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3163,5.6305,0.1992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-278.760,-235.594,37.047,6.357,20.238,0.491218,0.497347,0.011436
418,891.50,2.000,-13.586,16.8696,2.6390,55.6325,0.0000,28.2258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3055,5.6366,0.1997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-280.280,-236.903,37.245,6.392,20.349,0.491731,0.496809,0.011460
419,891.00,2.000,-13.596,16.9620,2.6390,55.6461,0.0000,28.2165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2946,5.6426,0.2001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-281.797,-238.210,37.441,6.428,20.460,0.492243,0.496273,0.011484
420,890.50,2.000,-13.606,17.0542,2.6389,55.6597,0.0000,28.2073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2839,5.6486,0.2005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-283.309,-239.513,37.637,6.463,20.570,0.492753,0.495739,0.011508
421,890.00,2.000,-13.616,17.1462,2.6388,55.6732,0.0000,28.1981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2731,5.6546,0.2009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-284.818,-240.813,37.833,6.498,20.680,0.493262,0.495206,0.011532
422,889.50,2.000,-13.626,17.2380,2.6388,55.6867,0.0000,28.1889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2624,5.6606,0.2014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-286.323,-242.110,38.028,6.533,20.790,0.493770,0.494674,0.011556
423,889.00,2.000,-13.636,17.3296,2.6387,55.7002,0.0000,28.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2517,5.6666,0.2018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-287.824,-243.405,38.222,6.568,20.900,0.494276,0.494144,0.011580
424,888.50,2.000,-13.646,17.4209,2.6386,55.7136,0.0000,28.1706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2410,5.6726,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-289.322,-244.696,38.416,6.602,21.009,0.494780,0.493616,0.011604
425,888.00,2.000,-13.655,17.5121,2.6386,55.7269,0.0000,28.1615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2304,5.6785,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-290.816,-245.984,38.609,6.637,21.119,0.495283,0.493088,0.011628
426,887.50,2.000,-13.665,17.6030,2.6385,55.7403,0.0000,28.1524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2198,5.6844,0.2031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-292.306,-247.270,38.802,6.672,21.228,0.495785,0.492563,0.011652
427,887.00,2.000,-13.675,17.6937,2.6384,55.7536,0.0000,28.1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2092,5.6903,0.2035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-293.792,-248.553,38.994,6.706,21.336,0.496285,0.492039,0.011676
428,886.50,2.000,-13.685,17.7842,2.6384,55.7668,0.0000,28.1344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1987,5.6962,0.2039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-295.274,-249.833,39.186,6.741,21.445,0.496784,0.491516,0.011700
429,886.00,2.000,-13.695,17.8745,2.6383,55.7801,0.0000,28.1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1882,5.7021,0.2043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-296.753,-251.109,39.377,6.775,21.553,0.497281,0.490995,0.011724
430,885.50,2.000,-13.705,17.9646,2.6382,55.7933,0.0000,28.1164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1777,5.7079,0.2048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-298.228,-252.384,39.567,6.809,21.661,0.497777,0.490475,0.011748
431,885.00,2.000,-13.715,18.0545,2.6382,55.8064,0.0000,28.1074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1672,5.7138,0.2052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-299.700,-253.655,39.757,6.844,21.768,0.498271,0.489957,0.011772
432,884.50,2.000,-13.725,18.1442,2.6381,55.8195,0.0000,28.0985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1568,5.7196,0.2056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-301.167,-254.923,39.947,6.878,21.876,0.498764,0.489440,0.011796
433,884.00,2.000,-13.734,18.2336,2.6380,55.8326,0.0000,28.0896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1464,5.7254,0.2060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-302.631,-256.188,40.136,6.912,21.983,0.499255,0.488924,0.011820
434,883.50,2.000,-13.744,18.3228,2.6380,55.8457,0.0000,28.0807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1360,5.7312,0.2065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-304.092,-257.451,40.324,6.946,22.089,0.499745,0.488411,0.011844
435,883.00,2.000,-13.754,18.4119,2.6379,55.8587,0.0000,28.0718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1257,5.7369,0.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-305.548,-258.711,40.512,6.980,22.196,0.500234,0.487898,0.011868
436,882.50,2.000,-13.764,18.5007,2.6379,55.8716,0.0000,28.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1154,5.7427,0.2073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-307.001,-259.968,40.699,7.014,22.302,0.500721,0.487387,0.011892
