Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
99,1051.00,2.000,-10.722,9.5270784301358e+01,2.4196,51.2970,1.0137,17.3344,1.0404,0.0000,6.6793,0.1769,4.7589,0.0000,0.0000,9.5384,2.7968,0.9997,0.2316,4.1329,0.0000,0.0000,0.0000,0.0000,-1.5551293948359e+03,-1.1955867669718e+03,2.7152711389499e+02,3.9374593808158e+01,1.4168291358919e+02,3.4639655e-01,4.9264515e-02,9.3722086e-03,4.1495721e-03,1.5927405e+00,5.9564767e-02,2.1329153e-03,2.9337081e-02,9.8777532e-01,4.4223259e-01,6.7124447e-02,2.8031228e-05,5.8045282e-03,1.0863524e-01,6.2115390e-01,4.0076544e-01,4.0076544e-01,4.0076544e-01,1.6038152e-01,2.3513,4.7292156986419e+00,3.8733,-6.4618235937258e+01,-5.0862880971254e+01,1.0388064015409e+01,1.2209878590265e+00,5.3371008360275e+00,-1.6197476307731e+03,-1.2464496479431e+03, 2.8191517791040e+02, 4.0595581667185e+01, 1.4702001442522e+02, 4.5050985994887e-03,-2.9359382916007e-04, 1.1097509666010e-04, 7.2321621492468e-06, 4.4641648582649e-03,-2.9294886216554e-04, 1.1337678504102e-04, 7.4400478540263e-06
100,1050.50,2.000,-10.736,9.5137710570763e+01,2.4191,51.3269,1.0051,17.3236,1.0379,0.0000,6.6825,0.1771,4.7505,0.0000,0.0000,9.5243,2.8005,1.0011,0.2319,4.1386,0.0000,0.0000,0.0000,0.0000,-1.5528824711590e+03,-1.1939925243068e+03,2.7113658962132e+02,3.9327595479792e+01,1.4146965119558e+02,3.4667159e-01,4.9000380e-02,9.3492402e-03,4.1436655e-03,1.5947939e+00,5.9687953e-02,2.1372176e-03,2.9300158e-02,9.8847032e-01,4.4262837e-01,6.7035247e-02,2.7906910e-05,5.7977973e-03,1.0901564e-01,6.2105209e-01,4.0055710e-01,4.0055710e-01,4.0055710e-01,1.6061548e-01,2.3549,4.8622894292367e+00,3.8605,-6.6724227328937e+01,-5.2591141980015e+01,1.0677358326538e+01,1.2595044839625e+00,5.4908565492170e+00,-1.6196066984880e+03,-1.2465836662868e+03, 2.8181394794786e+02, 4.0587099963754e+01, 1.4696050774480e+02, 4.5019436438201e-03,-2.9344378387408e-04, 1.1092055475362e-04, 7.2299766215408e-06, 4.4596995830331e-03,-2.9276875636809e-04, 1.1339873512798e-04, 7.4443594325143e-06
101,1050.00,2.000,-10.751,9.5003828438124e+01,2.4186,51.3568,0.9965,17.3129,1.0354,0.0000,6.6856,0.1774,4.7419,0.0000,0.0000,9.5102,2.8042,1.0025,0.2322,4.1445,0.0000,0.0000,0.0000,0.0000,-1.5506238104003e+03,-1.1923886337730e+03,2.7074419123095e+02,3.9280306883852e+01,1.4125518240574e+02,3.4694563e-01,4.8739779e-02,9.3264534e-03,4.1376138e-03,1.5968265e+00,5.9811234e-02,2.1415316e-03,2.9262425e-02,9.8916777e-01,4.4302699e-01,6.6944681e-02,2.7782850e-05,5.7910069e-03,1.0939889e-01,6.2095079e-01,4.0034796e-01,4.0034796e-01,4.0034796e-01,1.6085216e-01,2.3585,4.9961715618764e+00,3.8483,-6.8842006442428e+01,-5.4329139423304e+01,1.0968421584192e+01,1.2982753352457e+00,5.6455463458143e+00,-1.6194658168427e+03,-1.2467177731963e+03, 2.8171261281515e+02, 4.0578582219098e+01, 1.4690072875155e+02, 4.4987884668420e-03,-2.9329301032097e-04, 1.1086608306203e-04, 7.2277786527233e-06, 4.4552227380404e-03,-2.9258772586680e-04, 1.1342128133607e-04, 7.4487128303746e-06
102,1049.50,2.000,-10.765,9.4868994799640e+01,2.4181,51.3867,0.9880,17.3025,1.0329,0.0000,6.6886,0.1776,4.7331,0.0000,0.0000,9.4959,2.8080,1.0039,0.2325,4.1504,0.0000,0.0000,0.0000,0.0000,-1.5483512307519e+03,-1.1907733803894e+03,2.7034956365061e+02,3.9232677745476e+01,1.4103928885353e+02,3.4721861e-01,4.8483092e-02,9.3038631e-03,4.1313968e-03,1.5988360e+00,5.9934636e-02,2.1458585e-03,2.9223797e-02,9.8986788e-01,4.4342882e-01,6.6852576e-02,2.7659004e-05,5.7841507e-03,1.0978521e-01,6.2084993e-01,4.0013789e-01,4.0013789e-01,4.0013789e-01,1.6109188e-01,2.3621,5.1310052003603e+00,3.8367,-7.0973755146614e+01,-5.6078634550813e+01,1.1261573806979e+01,1.3373439037830e+00,5.8013349069008e+00,-1.6193249858985e+03,-1.2468520149402e+03, 2.8161113745759e+02, 4.0570021649259e+01, 1.4684062376043e+02, 4.4956314150850e-03,-2.9314136027115e-04, 1.1081165925794e-04, 7.2255657836581e-06, 4.4507308614764e-03,-2.9240558728954e-04, 1.1344448345715e-04, 7.4531131723034e-06
103,1049.00,2.000,-10.779,9.4733044380174e+01,2.4176,51.4165,0.9797,17.2923,1.0303,0.0000,6.6915,0.1779,4.7242,0.0000,0.0000,9.4814,2.8118,1.0054,0.2329,4.1563,0.0000,0.0000,0.0000,0.0000,-1.5460622158252e+03,-1.1891447863456e+03,2.6995229700085e+02,3.9184649994012e+01,1.4082171845316e+02,3.4749047e-01,4.8230773e-02,9.2814871e-03,4.1249908e-03,1.6008198e+00,6.0058191e-02,2.1502000e-03,2.9184179e-02,9.9057093e-01,4.4383430e-01,6.6758730e-02,2.7535323e-05,5.7772211e-03,1.1017489e-01,6.2074949e-01,3.9992673e-01,3.9992673e-01,3.9992673e-01,1.6133496e-01,2.3657,5.2669556198266e+00,3.8256,-7.3121989910047e+01,-5.7841658162450e+01,1.1557184697347e+01,1.3767604400249e+00,5.9584124418500e+00,-1.6191842057353e+03,-1.2469864445080e+03, 2.8150948169820e+02, 4.0561410434037e+01, 1.4678013089501e+02, 4.4924706126896e-03,-2.9298866307119e-04, 1.1075725830579e-04, 7.2233351832688e-06, 4.4462199807803e-03,-2.9222212943469e-04, 1.1346841126461e-04, 7.4575664062163e-06
104,1048.50,2.000,-10.793,9.4595784362517e+01,2.4171,51.4463,0.9714,17.2823,1.0276,0.0000,6.6944,0.1781,4.7151,0.0000,0.0000,9.4668,2.8156,1.0068,0.2332,4.1623,0.0000,0.0000,0.0000,0.0000,-1.5437538342440e+03,-1.1875005479932e+03,2.6955191332869e+02,3.9136155878029e+01,1.4060217725135e+02,3.4776110e-01,4.7983369e-02,9.2593464e-03,4.1183671e-03,1.6027747e+00,6.0181931e-02,2.1545576e-03,2.9143457e-02,9.9127723e-01,4.4424394e-01,6.6662907e-02,2.7411751e-05,5.7702092e-03,1.1056825e-01,6.2064942e-01,3.9971430e-01,3.9971430e-01,3.9971430e-01,1.6158184e-01,2.3693,5.4042156374832e+00,3.8150,-7.5289642210538e+01,-5.9620575204565e+01,1.1855685700430e+01,1.4165835909762e+00,6.1170008659573e+00,-1.6190434764546e+03,-1.2471211231977e+03, 2.8140759902912e+02, 4.0552739469006e+01, 1.4671917811731e+02, 4.4893039103419e-03,-2.9283472028096e-04, 1.1070285186955e-04, 7.2210835597130e-06, 4.4416854908608e-03,-2.9203710661044e-04, 1.1349314696884e-04, 7.4620795031734e-06
105,1048.00,2.000,-10.811,9.4416435770904e+01,2.4164,51.4759,0.9652,17.2792,1.0231,0.0000,6.6953,0.1785,4.7011,0.0000,0.0000,9.4483,2.8206,1.0087,0.2336,4.1702,0.0000,0.0000,0.0000,0.0000,-1.5408114915658e+03,-1.1853599838597e+03,2.6904704818228e+02,3.9072931403329e+01,1.4031852687835e+02,3.4800158e-01,4.7858784e-02,9.2424028e-03,4.1056740e-03,1.6040593e+00,6.0306053e-02,2.1592294e-03,2.9074701e-02,9.9207152e-01,4.4475343e-01,6.6522118e-02,2.7278566e-05,5.7612934e-03,1.1102882e-01,6.2058365e-01,3.9946929e-01,3.9946929e-01,3.9946929e-01,1.6191545e-01,2.3730,5.5835642290960e+00,3.8004,-7.8091308252587e+01,-6.1909270962775e+01,1.2248448162444e+01,1.4692062261183e+00,6.3241974552629e+00,-1.6189027998184e+03,-1.2472692548225e+03, 2.8129549634473e+02, 4.0542137629448e+01, 1.4664272433361e+02, 4.4856997609325e-03,-2.9263798772128e-04, 1.1064290200807e-04, 7.2181193403260e-06, 4.4361649110690e-03,-2.9179916012865e-04, 1.1353550275706e-04, 7.4680641981160e-06
106,1047.50,2.000,-10.830,9.4216247501016e+01,2.4157,51.5055,0.9601,17.2797,1.0177,0.0000,6.6952,0.1788,4.6845,0.0000,0.0000,9.4280,2.8262,1.0109,0.2341,4.1791,0.0000,0.0000,0.0000,0.0000,-1.5375563780541e+03,-1.1829742875785e+03,2.6849058454220e+02,3.9002418891681e+01,1.4000319853313e+02,3.4822633e-01,4.7796703e-02,9.2281137e-03,4.0899554e-03,1.6050114e+00,6.0429649e-02,2.1640627e-03,2.8991651e-02,9.9291286e-01,4.4531411e-01,6.6358886e-02,2.7140992e-05,5.7514254e-03,1.1152442e-01,6.2053790e-01,3.9920863e-01,3.9920863e-01,3.9920863e-01,1.6229321e-01,2.3767,5.7837524989841e+00,3.7848,-8.1205803313329e+01,-6.4449697120278e+01,1.2687772076667e+01,1.5281641129405e+00,6.5554382296455e+00,-1.6187621813675e+03,-1.2474239846988e+03, 2.8117835661886e+02, 4.0530583004621e+01, 1.4655863676278e+02, 4.4818841723344e-03,-2.9242016619612e-04, 1.1058030356542e-04, 7.2148028604172e-06, 4.4301608726512e-03,-2.9153511546702e-04, 1.1358682354945e-04, 7.4747957627112e-06
107,1047.00,2.000,-10.849,9.4017000915971e+01,2.4149,51.5351,0.9550,17.2802,1.0124,0.0000,6.6950,0.1792,4.6679,0.0000,0.0000,9.4076,2.8318,1.0130,0.2346,4.1880,0.0000,0.0000,0.0000,0.0000,-1.5343169478059e+03,-1.1806003433506e+03,2.6793667723768e+02,3.8932239077392e+01,1.3968939285438e+02,3.4845068e-01,4.7734372e-02,9.2138362e-03,4.0743356e-03,1.6059744e+00,6.0552453e-02,2.1688990e-03,2.8908640e-02,9.9375658e-01,4.4587513e-01,6.6196188e-02,2.7004246e-05,5.7415788e-03,1.1202131e-01,6.2049468e-01,3.9894918e-01,3.9894918e-01,3.9894918e-01,1.6267093e-01,2.3804,5.9829990840290e+00,3.7704,-8.4304673606542e+01,-6.6977922417565e+01,1.3124835199771e+01,1.5868364582159e+00,6.7855620169648e+00,-1.6186216214125e+03,-1.2475782657682e+03, 2.8106151243745e+02, 4.0519075535608e+01, 1.4647495487134e+02, 4.4780877938512e-03,-2.9220345500486e-04, 1.1051801490179e-04, 7.2115034990883e-06, 4.4241876325758e-03,-2.9127241596231e-04, 1.1363815021738e-04, 7.4815223286619e-06
108,1046.50,2.000,-10.868,9.3818690169210e+01,2.4141,51.5647,0.9499,17.2807,1.0071,0.0000,6.6948,0.1796,4.6514,0.0000,0.0000,9.3874,2.8374,1.0151,0.2351,4.1968,0.0000,0.0000,0.0000,0.0000,-1.5310931034305e+03,-1.1782380785862e+03,2.6738531038107e+02,3.8862389881652e+01,1.3937710049803e+02,3.4867465e-01,4.7671796e-02,9.1995702e-03,4.0588141e-03,1.6069481e+00,6.0674461e-02,2.1737383e-03,2.8825668e-02,9.9460268e-01,4.4643648e-01,6.6034021e-02,2.6868324e-05,5.7317537e-03,1.1251950e-01,6.2045395e-01,3.9869092e-01,3.9869092e-01,3.9869092e-01,1.6304861e-01,2.3841,6.1813098307897e+00,3.7571,-8.7388016375549e+01,-6.9494022249878e+01,1.3559651517956e+01,1.6452250286214e+00,7.0145756153896e+00,-1.6184811198061e+03,-1.2477321008360e+03, 2.8094496189903e+02, 4.0507614910274e+01, 1.4639167611342e+02, 4.4743104941404e-03,-2.9198784673073e-04, 1.1045603410744e-04, 7.2082211548989e-06, 4.4182449922226e-03,-2.9101105267048e-04, 1.1368948244504e-04, 7.4882438665428e-06
