Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
39,1081.00,2.000,-9.687,0.5520,4.3791,0.0000,8.9605,16.9882,36.9746,0.0000,27.3092,0.0000,9.7675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.599,-3.983,1.193,0.126,0.553,0.000000,-0.148401,0.453727,0.474904,0.219770
39,1081.00,2.000,-9.687,1.2925,3.9678,0.0000,2.7870,43.5292,21.0098,0.0000,16.7484,0.0000,15.9256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.449,-13.528,2.895,0.326,1.480,0.000000,0.053569,0.221726,0.665920,0.058786
40,1080.50,2.000,-9.705,0.5552,4.3801,0.0000,9.0001,16.9295,36.9585,0.0000,27.3608,0.0000,9.7512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.628,-4.004,1.200,0.127,0.557,0.000000,-0.148789,0.453691,0.474279,0.220819
40,1080.50,2.000,-9.705,1.3234,3.9670,0.0000,2.7810,43.6021,20.9423,0.0000,16.7368,0.0000,15.9378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.876,-13.864,2.964,0.334,1.516,0.000000,0.054243,0.220933,0.666187,0.058638
41,1080.00,2.000,-9.722,0.5585,4.3812,0.0000,9.0396,16.8711,36.9421,0.0000,27.4123,0.0000,9.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.657,-4.025,1.207,0.127,0.560,0.000000,-0.149176,0.453651,0.473658,0.221867
41,1080.00,2.000,-9.722,1.3541,3.9661,0.0000,2.7750,43.6746,20.8752,0.0000,16.7253,0.0000,15.9499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.302,-14.198,3.033,0.341,1.551,0.000000,0.054914,0.220145,0.666451,0.058490
42,1079.50,2.000,-9.740,0.5620,4.3822,0.0000,9.0792,16.8130,36.9253,0.0000,27.4637,0.0000,9.7188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.688,-4.046,1.214,0.128,0.563,0.000000,-0.149560,0.453604,0.473040,0.222916
42,1079.50,2.000,-9.740,1.3847,3.9652,0.0000,2.7690,43.7467,20.8085,0.0000,16.7139,0.0000,15.9620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.726,-14.532,3.101,0.349,1.587,0.000000,0.055582,0.219362,0.666713,0.058343
43,1079.00,2.000,-9.758,0.5655,4.3832,0.0000,9.1187,16.7554,36.9081,0.0000,27.5150,0.0000,9.7028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.720,-4.069,1.221,0.129,0.566,0.000000,-0.149941,0.453551,0.472425,0.223966
43,1079.00,2.000,-9.758,1.4151,3.9644,0.0000,2.7631,43.8184,20.7421,0.0000,16.7025,0.0000,15.9739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.149,-14.865,3.168,0.357,1.622,0.000000,0.056248,0.218583,0.666972,0.058197
44,1078.50,2.000,-9.775,0.5692,4.3843,0.0000,9.1583,16.6981,36.8905,0.0000,27.5662,0.0000,9.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.753,-4.092,1.229,0.130,0.570,0.000000,-0.150321,0.453493,0.471813,0.225015
44,1078.50,2.000,-9.775,1.4454,3.9635,0.0000,2.7572,43.8898,20.6760,0.0000,16.6913,0.0000,15.9858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.571,-15.197,3.236,0.365,1.657,0.000000,0.056910,0.217809,0.667229,0.058052
45,1078.00,2.000,-9.793,0.5730,4.3853,0.0000,9.1978,16.6412,36.8726,0.0000,27.6174,0.0000,9.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.787,-4.116,1.237,0.131,0.573,0.000000,-0.150698,0.453428,0.471205,0.226065
45,1078.00,2.000,-9.793,1.4756,3.9627,0.0000,2.7513,43.9607,20.6102,0.0000,16.6802,0.0000,15.9975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.991,-15.528,3.303,0.372,1.693,0.000000,0.057570,0.217040,0.667483,0.057908
46,1077.50,2.000,-9.811,0.5768,4.3863,0.0000,9.2374,16.5846,36.8543,0.0000,27.6685,0.0000,9.6553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.822,-4.141,1.245,0.132,0.577,0.000000,-0.151073,0.453359,0.470599,0.227115
46,1077.50,2.000,-9.811,1.5057,3.9619,0.0000,2.7454,44.0313,20.5448,0.0000,16.6692,0.0000,16.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.410,-15.858,3.370,0.380,1.727,0.000000,0.058227,0.216275,0.667735,0.057764
47,1077.00,2.000,-9.828,0.5808,4.3873,0.0000,9.2769,16.5284,36.8356,0.0000,27.7195,0.0000,9.6397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.858,-4.166,1.253,0.132,0.581,0.000000,-0.151445,0.453283,0.469997,0.228165
47,1077.00,2.000,-9.828,1.5356,3.9610,0.0000,2.7396,44.1016,20.4797,0.0000,16.6583,0.0000,16.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.827,-16.188,3.436,0.388,1.762,0.000000,0.058881,0.215514,0.667984,0.057621
48,1076.50,2.000,-9.846,0.5848,4.3883,0.0000,9.3165,16.4725,36.8166,0.0000,27.7704,0.0000,9.6241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.894,-4.192,1.261,0.133,0.585,0.000000,-0.151815,0.453203,0.469397,0.229215
48,1076.50,2.000,-9.846,1.5654,3.9602,0.0000,2.7338,44.1715,20.4150,0.0000,16.6475,0.0000,16.0323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.244,-16.516,3.503,0.395,1.797,0.000000,0.059532,0.214757,0.668231,0.057479
49,1076.00,2.000,-9.864,0.5889,4.3893,0.0000,9.3560,16.4169,36.7972,0.0000,27.8212,0.0000,9.6086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.932,-4.219,1.270,0.134,0.589,0.000000,-0.152183,0.453117,0.468801,0.230266
49,1076.00,2.000,-9.864,1.5951,3.9594,0.0000,2.7280,44.2410,20.3505,0.0000,16.6367,0.0000,16.0437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.659,-16.844,3.569,0.403,1.831,0.000000,0.060181,0.214005,0.668475,0.057338
50,1075.50,2.000,-9.881,0.5932,4.3903,0.0000,9.3956,16.3617,36.7775,0.0000,27.8720,0.0000,9.5933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.970,-4.246,1.279,0.135,0.593,0.000000,-0.152549,0.453025,0.468208,0.231316
50,1075.50,2.000,-9.881,1.6246,3.9586,0.0000,2.7223,44.3102,20.2864,0.0000,16.6261,0.0000,16.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.072,-17.171,3.634,0.410,1.866,0.000000,0.060827,0.213258,0.668718,0.057198
51,1075.00,2.000,-9.899,0.5975,4.3913,0.0000,9.4351,16.3068,36.7574,0.0000,27.9226,0.0000,9.5780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.010,-4.274,1.288,0.136,0.597,0.000000,-0.152913,0.452928,0.467617,0.232367
51,1075.00,2.000,-9.899,1.6541,3.9578,0.0000,2.7166,44.3790,20.2226,0.0000,16.6155,0.0000,16.0663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.485,-17.497,3.700,0.418,1.900,0.000000,0.061471,0.212514,0.668957,0.057058
52,1074.50,2.000,-9.917,0.6018,4.3923,0.0000,9.4747,16.2523,36.7370,0.0000,27.9732,0.0000,9.5628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.050,-4.302,1.297,0.137,0.601,0.000000,-0.153275,0.452826,0.467030,0.233418
52,1074.50,2.000,-9.917,1.6834,3.9570,0.0000,2.7109,44.4475,20.1591,0.0000,16.6051,0.0000,16.0775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.896,-17.823,3.765,0.425,1.934,0.000000,0.062111,0.211775,0.669195,0.056919
53,1074.00,2.000,-9.935,0.6063,4.3933,0.0000,9.5142,16.1981,36.7163,0.0000,28.0237,0.0000,9.5477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.091,-4.331,1.306,0.138,0.605,0.000000,-0.153634,0.452719,0.466445,0.234470
53,1074.00,2.000,-9.935,1.7126,3.9562,0.0000,2.7052,44.5157,20.0959,0.0000,16.5947,0.0000,16.0886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.306,-18.147,3.830,0.433,1.968,0.000000,0.062750,0.211039,0.669430,0.056781
54,1073.50,2.000,-9.952,0.6109,4.3942,0.0000,9.5538,16.1442,36.6952,0.0000,28.0742,0.0000,9.5327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.132,-4.361,1.315,0.139,0.610,0.000000,-0.153991,0.452607,0.465863,0.235521
54,1073.50,2.000,-9.952,1.7417,3.9554,0.0000,2.6996,44.5835,20.0330,0.0000,16.5844,0.0000,16.0996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.715,-18.471,3.894,0.440,2.002,0.000000,0.063385,0.210308,0.669663,0.056643
55,1073.00,2.000,-9.970,0.6155,4.3952,0.0000,9.5933,16.0906,36.6738,0.0000,28.1246,0.0000,9.5177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.175,-4.391,1.325,0.140,0.614,0.000000,-0.154346,0.452490,0.465284,0.236573
55,1073.00,2.000,-9.970,1.7707,3.9546,0.0000,2.6939,44.6510,19.9704,0.0000,16.5742,0.0000,16.1105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.123,-18.795,3.959,0.448,2.036,0.000000,0.064019,0.209581,0.669894,0.056506
56,1072.50,2.000,-9.988,0.6202,4.3961,0.0000,9.6329,16.0373,36.6521,0.0000,28.1749,0.0000,9.5029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.218,-4.422,1.335,0.141,0.619,0.000000,-0.154700,0.452368,0.464707,0.237625
56,1072.50,2.000,-9.988,1.7996,3.9538,0.0000,2.6883,44.7181,19.9081,0.0000,16.5640,0.0000,16.1214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.530,-19.117,4.023,0.455,2.070,0.000000,0.064649,0.208858,0.670123,0.056370
57,1072.00,2.000,-10.006,0.6250,4.3971,0.0000,9.6724,15.9843,36.6301,0.0000,28.2251,0.0000,9.4881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.262,-4.453,1.345,0.142,0.623,0.000000,-0.155051,0.452241,0.464133,0.238677
57,1072.00,2.000,-10.006,1.8284,3.9530,0.0000,2.6828,44.7850,19.8461,0.0000,16.5540,0.0000,16.1322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.936,-19.439,4.086,0.463,2.104,0.000000,0.065278,0.208138,0.670350,0.056235
58,1071.50,2.000,-10.024,0.6299,4.3980,0.0000,9.7120,15.9317,36.6077,0.0000,28.2752,0.0000,9.4734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.307,-4.484,1.355,0.143,0.628,0.000000,-0.155400,0.452109,0.463562,0.239729
58,1071.50,2.000,-10.024,1.8570,3.9522,0.0000,2.6772,44.8515,19.7844,0.0000,16.5440,0.0000,16.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.341,-19.760,4.150,0.470,2.137,0.000000,0.065903,0.207423,0.670574,0.056100
59,1071.00,2.000,-10.041,0.6348,4.3990,0.0000,9.7515,15.8793,36.5851,0.0000,28.3253,0.0000,9.4588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.352,-4.517,1.365,0.144,0.632,0.000000,-0.155746,0.451972,0.462994,0.240781
59,1071.00,2.000,-10.041,1.8856,3.9515,0.0000,2.6717,44.9177,19.7230,0.0000,16.5341,0.0000,16.1535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.744,-20.081,4.213,0.477,2.171,0.000000,0.066527,0.206712,0.670796,0.055965
60,1070.50,2.000,-10.059,0.6398,4.3999,0.0000,9.7910,15.8273,36.5621,0.0000,28.3753,0.0000,9.4443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.398,-4.549,1.376,0.145,0.637,0.000000,-0.156091,0.451830,0.462428,0.241833
60,1070.50,2.000,-10.059,1.9141,3.9507,0.0000,2.6662,44.9836,19.6619,0.0000,16.5243,0.0000,16.1641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.147,-20.401,4.276,0.484,2.204,0.000000,0.067148,0.206004,0.671017,0.055832
61,1070.00,2.000,-10.077,0.6449,4.4008,0.0000,9.8306,15.7755,36.5388,0.0000,28.4253,0.0000,9.4298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.444,-4.582,1.386,0.147,0.642,0.000000,-0.156434,0.451684,0.461864,0.242886
61,1070.00,2.000,-10.077,1.9425,3.9499,0.0000,2.6607,45.0491,19.6011,0.0000,16.5145,0.0000,16.1746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.548,-20.720,4.339,0.492,2.237,0.000000,0.067766,0.205300,0.671235,0.055699
62,1069.50,2.000,-10.095,0.6500,4.4018,0.0000,9.8701,15.7240,36.5153,0.0000,28.4751,0.0000,9.4154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.492,-4.616,1.397,0.148,0.647,0.000000,-0.156775,0.451533,0.461304,0.243939
62,1069.50,2.000,-10.095,1.9708,3.9492,0.0000,2.6552,45.1144,19.5405,0.0000,16.5049,0.0000,16.1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.949,-21.039,4.402,0.499,2.270,0.000000,0.068383,0.204600,0.671451,0.055566
63,1069.00,2.000,-10.113,0.6552,4.4027,0.0000,9.9096,15.6729,36.4914,0.0000,28.5249,0.0000,9.4011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.539,-4.650,1.408,0.149,0.652,0.000000,-0.157114,0.451378,0.460745,0.244991
63,1069.00,2.000,-10.113,1.9989,3.9484,0.0000,2.6497,45.1794,19.4802,0.0000,16.4953,0.0000,16.1953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.348,-21.357,4.464,0.506,2.303,0.000000,0.068997,0.203904,0.671665,0.055434
64,1068.50,2.000,-10.131,0.6605,4.4036,0.0000,9.9492,15.6220,36.4673,0.0000,28.5747,0.0000,9.3869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.588,-4.684,1.419,0.150,0.657,0.000000,-0.157451,0.451218,0.460189,0.246044
64,1068.50,2.000,-10.131,2.0270,3.9477,0.0000,2.6443,45.2440,19.4203,0.0000,16.4858,0.0000,16.2056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.747,-21.674,4.526,0.513,2.336,0.000000,0.069609,0.203211,0.671877,0.055303
65,1068.00,2.000,-10.149,0.6658,4.4045,0.0000,9.9887,15.5714,36.4429,0.0000,28.6243,0.0000,9.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.637,-4.719,1.430,0.151,0.662,0.000000,-0.157786,0.451053,0.459636,0.247097
65,1068.00,2.000,-10.149,2.0551,3.9469,0.0000,2.6389,45.3084,19.3606,0.0000,16.4763,0.0000,16.2158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.145,-21.991,4.588,0.521,2.369,0.000000,0.070218,0.202523,0.672087,0.055172
66,1067.50,2.000,-10.166,0.6712,4.4054,0.0000,10.0282,15.5210,36.4182,0.0000,28.6739,0.0000,9.3587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.686,-4.754,1.441,0.152,0.667,0.000000,-0.158119,0.450884,0.459085,0.248150
66,1067.50,2.000,-10.166,2.0830,3.9462,0.0000,2.6335,45.3725,19.3011,0.0000,16.4670,0.0000,16.2260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.541,-22.308,4.650,0.528,2.402,0.000000,0.070825,0.201837,0.672296,0.055042
67,1067.00,2.000,-10.184,0.6766,4.4063,0.0000,10.0677,15.4710,36.3932,0.0000,28.7234,0.0000,9.3447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.737,-4.790,1.452,0.154,0.673,0.000000,-0.158450,0.450711,0.458536,0.249203
67,1067.00,2.000,-10.184,2.1108,3.9455,0.0000,2.6281,45.4362,19.2420,0.0000,16.4577,0.0000,16.2360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.937,-22.624,4.711,0.535,2.434,0.000000,0.071430,0.201156,0.672502,0.054912
68,1066.50,2.000,-10.202,0.6821,4.4072,0.0000,10.1072,15.4212,36.3679,0.0000,28.7729,0.0000,9.3307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.787,-4.826,1.464,0.155,0.678,0.000000,-0.158779,0.450534,0.457989,0.250256
68,1066.50,2.000,-10.202,2.1385,3.9447,0.0000,2.6227,45.4997,19.1831,0.0000,16.4484,0.0000,16.2460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.332,-22.939,4.772,0.542,2.467,0.000000,0.072033,0.200478,0.672706,0.054783
69,1066.00,2.000,-10.220,0.6877,4.4080,0.0000,10.1467,15.3717,36.3424,0.0000,28.8223,0.0000,9.3169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.838,-4.863,1.476,0.156,0.683,0.000000,-0.159107,0.450352,0.457445,0.251309
69,1066.00,2.000,-10.220,2.1662,3.9440,0.0000,2.6174,45.5629,19.1245,0.0000,16.4393,0.0000,16.2559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.726,-23.253,4.834,0.549,2.499,0.000000,0.072634,0.199803,0.672909,0.054655
70,1065.50,2.000,-10.238,0.6933,4.4089,0.0000,10.1862,15.3225,36.3166,0.0000,28.8716,0.0000,9.3031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.890,-4.899,1.487,0.157,0.689,0.000000,-0.159432,0.450166,0.456903,0.252363
70,1065.50,2.000,-10.238,2.1938,3.9433,0.0000,2.6121,45.6258,19.0661,0.0000,16.4302,0.0000,16.2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.119,-23.568,4.894,0.556,2.532,0.000000,0.073232,0.199132,0.673109,0.054527
71,1065.00,2.000,-10.256,0.6990,4.4098,0.0000,10.2257,15.2735,36.2905,0.0000,28.9209,0.0000,9.2893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.942,-4.937,1.499,0.159,0.694,0.000000,-0.159755,0.449976,0.456364,0.253416
71,1065.00,2.000,-10.256,2.2212,3.9426,0.0000,2.6068,45.6884,19.0080,0.0000,16.4212,0.0000,16.2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.512,-23.881,4.955,0.563,2.564,0.000000,0.073828,0.198465,0.673308,0.054399
72,1064.50,2.000,-10.274,0.7047,4.4107,0.0000,10.2652,15.2248,36.2642,0.0000,28.9701,0.0000,9.2757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.995,-4.974,1.511,0.160,0.700,0.000000,-0.160077,0.449781,0.455826,0.254469
72,1064.50,2.000,-10.274,2.2486,3.9419,0.0000,2.6015,45.7507,18.9502,0.0000,16.4122,0.0000,16.2853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.903,-24.194,5.015,0.570,2.596,0.000000,0.074422,0.197801,0.673505,0.054272
73,1064.00,2.000,-10.292,0.7105,4.4115,0.0000,10.3047,15.1764,36.2376,0.0000,29.0193,0.0000,9.2621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.048,-5.012,1.523,0.161,0.705,0.000000,-0.160396,0.449583,0.455291,0.255522
73,1064.00,2.000,-10.292,2.2760,3.9412,0.0000,2.5962,45.8128,18.8927,0.0000,16.4033,0.0000,16.2950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.294,-24.507,5.076,0.577,2.628,0.000000,0.075015,0.197140,0.673700,0.054145
74,1063.50,2.000,-10.310,0.7163,4.4124,0.0000,10.3442,15.1282,36.2108,0.0000,29.0683,0.0000,9.2485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.102,-5.050,1.535,0.162,0.711,0.000000,-0.160714,0.449381,0.454758,0.256575
74,1063.50,2.000,-10.310,2.3032,3.9404,0.0000,2.5909,45.8746,18.8354,0.0000,16.3945,0.0000,16.3046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.684,-24.819,5.136,0.585,2.660,0.000000,0.075605,0.196483,0.673894,0.054019
75,1063.00,2.000,-10.328,0.7222,4.4132,0.0000,10.3836,15.0803,36.1837,0.0000,29.1173,0.0000,9.2351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.156,-5.089,1.547,0.164,0.716,0.000000,-0.161030,0.449174,0.454227,0.257628
75,1063.00,2.000,-10.328,2.3304,3.9397,0.0000,2.5857,45.9361,18.7783,0.0000,16.3858,0.0000,16.3141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.073,-25.131,5.196,0.592,2.692,0.000000,0.076192,0.195829,0.674085,0.053894
76,1062.50,2.000,-10.346,0.7282,4.4141,0.0000,10.4231,15.0326,36.1564,0.0000,29.1663,0.0000,9.2217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.211,-5.128,1.560,0.165,0.722,0.000000,-0.161344,0.448964,0.453698,0.258681
76,1062.50,2.000,-10.346,2.3575,3.9391,0.0000,2.5804,45.9973,18.7215,0.0000,16.3771,0.0000,16.3236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.461,-25.442,5.255,0.598,2.724,0.000000,0.076778,0.195178,0.674275,0.053769
77,1062.00,2.000,-10.364,0.7341,4.4149,0.0000,10.4625,14.9852,36.1288,0.0000,29.2152,0.0000,9.2083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.266,-5.167,1.572,0.166,0.728,0.000000,-0.161656,0.448750,0.453172,0.259734
77,1062.00,2.000,-10.364,2.3845,3.9384,0.0000,2.5752,46.0583,18.6650,0.0000,16.3684,0.0000,16.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.849,-25.753,5.315,0.605,2.756,0.000000,0.077362,0.194531,0.674463,0.053644
78,1061.50,2.000,-10.382,0.7402,4.4158,0.0000,10.5019,14.9380,36.1010,0.0000,29.2640,0.0000,9.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.321,-5.206,1.585,0.168,0.733,0.000000,-0.161966,0.448532,0.452647,0.260787
78,1061.50,2.000,-10.382,2.4114,3.9377,0.0000,2.5700,46.1190,18.6087,0.0000,16.3599,0.0000,16.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.235,-26.063,5.374,0.612,2.788,0.000000,0.077944,0.193887,0.674649,0.053520
79,1061.00,2.000,-10.400,0.7462,4.4166,0.0000,10.5413,14.8911,36.0730,0.0000,29.3128,0.0000,9.1818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.377,-5.246,1.597,0.169,0.739,0.000000,-0.162275,0.448310,0.452124,0.261840
