Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
406,897.50,2.000,-15.651,44.6719,2.6627,52.4002,0.0000,30.4086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8605,4.1560,0.1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-742.999,-628.273,98.003,16.777,53.667,0.365278,0.624622,0.010100
407,897.00,2.000,-15.664,44.7415,2.6625,52.4189,0.0000,30.3957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8456,4.1640,0.1758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-744.105,-629.269,98.138,16.804,53.749,0.365964,0.623868,0.010168
408,896.50,2.000,-15.676,44.8105,2.6624,52.4375,0.0000,30.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8307,4.1719,0.1770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-745.200,-630.257,98.272,16.831,53.830,0.366644,0.623121,0.010235
409,896.00,2.000,-15.688,44.8788,2.6623,52.4559,0.0000,30.3703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8159,4.1797,0.1782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-746.284,-631.235,98.404,16.857,53.910,0.367319,0.622379,0.010302
410,895.50,2.000,-15.700,44.9465,2.6622,52.4742,0.0000,30.3577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8013,4.1875,0.1793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-747.357,-632.205,98.535,16.883,53.990,0.367987,0.621643,0.010369
411,895.00,2.000,-15.712,45.0136,2.6621,52.4924,0.0000,30.3452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7867,4.1952,0.1805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-748.419,-633.165,98.664,16.909,54.068,0.368650,0.620913,0.010437
412,894.50,2.000,-15.724,45.0800,2.6620,52.5104,0.0000,30.3328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7723,4.2029,0.1817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-749.471,-634.117,98.792,16.935,54.146,0.369308,0.620188,0.010504
413,894.00,2.000,-15.736,45.1457,2.6619,52.5283,0.0000,30.3205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7580,4.2104,0.1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-750.512,-635.059,98.918,16.960,54.223,0.369959,0.619469,0.010572
414,893.50,2.000,-15.748,45.2109,2.6618,52.5460,0.0000,30.3083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7437,4.2179,0.1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-751.542,-635.994,99.043,16.985,54.299,0.370605,0.618755,0.010639
415,893.00,2.000,-15.760,45.2754,2.6617,52.5636,0.0000,30.2962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7296,4.2254,0.1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-752.561,-636.919,99.166,17.010,54.375,0.371246,0.618047,0.010707
416,892.50,2.000,-15.772,45.3400,2.6616,52.5813,0.0000,30.2840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7155,4.2328,0.1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-753.582,-637.846,99.289,17.035,54.451,0.371887,0.617337,0.010776
417,892.00,2.000,-15.783,45.4045,2.6615,52.5989,0.0000,30.2718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7013,4.2403,0.1876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-754.602,-638.771,99.413,17.060,54.526,0.372528,0.616625,0.010846
418,891.50,2.000,-15.795,45.4684,2.6614,52.6165,0.0000,30.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6872,4.2477,0.1889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-755.611,-639.688,99.534,17.084,54.601,0.373164,0.615919,0.010917
419,891.00,2.000,-15.806,45.5317,2.6613,52.6339,0.0000,30.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6733,4.2550,0.1901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-756.609,-640.596,99.655,17.109,54.675,0.373793,0.615219,0.010987
420,890.50,2.000,-15.818,45.5943,2.6612,52.6511,0.0000,30.2358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6595,4.2623,0.1913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-757.597,-641.495,99.773,17.133,54.748,0.374417,0.614525,0.011058
421,890.00,2.000,-15.829,45.6564,2.6611,52.6682,0.0000,30.2240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6457,4.2695,0.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-758.574,-642.386,99.891,17.157,54.821,0.375035,0.613837,0.011128
422,889.50,2.000,-15.840,45.7178,2.6610,52.6852,0.0000,30.2123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6321,4.2766,0.1938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-759.541,-643.268,100.006,17.181,54.893,0.375647,0.613154,0.011199
423,889.00,2.000,-15.851,45.7786,2.6609,52.7020,0.0000,30.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6186,4.2836,0.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-760.497,-644.142,100.121,17.204,54.964,0.376254,0.612477,0.011269
424,888.50,2.000,-15.862,45.8388,2.6608,52.7187,0.0000,30.1892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6052,4.2906,0.1962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-761.444,-645.007,100.234,17.227,55.034,0.376855,0.611805,0.011340
425,888.00,2.000,-15.873,45.8984,2.6607,52.7352,0.0000,30.1778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5919,4.2976,0.1975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-762.380,-645.864,100.345,17.250,55.103,0.377450,0.611139,0.011411
426,887.50,2.000,-15.884,45.9574,2.6606,52.7517,0.0000,30.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5788,4.3044,0.1987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-763.307,-646.713,100.456,17.273,55.172,0.378040,0.610478,0.011481
427,887.00,2.000,-15.895,46.0158,2.6605,52.7679,0.0000,30.1552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5657,4.3112,0.1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-764.224,-647.554,100.564,17.296,55.240,0.378625,0.609823,0.011552
428,886.50,2.000,-15.906,46.0736,2.6604,52.7841,0.0000,30.1441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5527,4.3180,0.2012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-765.131,-648.386,100.672,17.318,55.308,0.379203,0.609174,0.011623
429,886.00,2.000,-15.917,46.1309,2.6604,52.8000,0.0000,30.1330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5399,4.3246,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-766.028,-649.211,100.778,17.340,55.374,0.379777,0.608530,0.011693
430,885.50,2.000,-15.927,46.1876,2.6603,52.8159,0.0000,30.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5271,4.3313,0.2036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-766.915,-650.028,100.883,17.362,55.440,0.380345,0.607891,0.011764
431,885.00,2.000,-15.938,46.2437,2.6602,52.8316,0.0000,30.1112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5145,4.3378,0.2048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-767.793,-650.836,100.986,17.384,55.506,0.380907,0.607258,0.011835
432,884.50,2.000,-15.949,46.2993,2.6601,52.8472,0.0000,30.1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5020,4.3443,0.2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-768.662,-651.637,101.088,17.405,55.570,0.381464,0.606630,0.011905
433,884.00,2.000,-15.959,46.3543,2.6600,52.8627,0.0000,30.0897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4896,4.3507,0.2073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-769.521,-652.431,101.189,17.426,55.634,0.382016,0.606008,0.011976
434,883.50,2.000,-15.969,46.4088,2.6599,52.8780,0.0000,30.0791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4772,4.3571,0.2085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-770.371,-653.216,101.288,17.447,55.697,0.382563,0.605390,0.012047
435,883.00,2.000,-15.980,46.4627,2.6598,52.8932,0.0000,30.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4650,4.3634,0.2098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-771.212,-653.994,101.387,17.468,55.760,0.383104,0.604778,0.012118
436,882.50,2.000,-15.990,46.5161,2.6598,52.9083,0.0000,30.0582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4529,4.3696,0.2110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-772.044,-654.765,101.483,17.489,55.822,0.383640,0.604172,0.012188
437,882.00,2.000,-16.000,46.5689,2.6597,52.9232,0.0000,30.0479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4409,4.3758,0.2122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-772.867,-655.528,101.579,17.509,55.883,0.384171,0.603570,0.012259
438,881.50,2.000,-16.010,46.6213,2.6596,52.9380,0.0000,30.0376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4290,4.3819,0.2135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-773.681,-656.284,101.673,17.529,55.944,0.384697,0.602974,0.012329
439,881.00,2.000,-16.020,46.6731,2.6595,52.9527,0.0000,30.0275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4172,4.3880,0.2147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-774.487,-657.033,101.767,17.549,56.004,0.385218,0.602382,0.012400
440,880.50,2.000,-16.030,46.7243,2.6594,52.9672,0.0000,30.0174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4055,4.3940,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-775.283,-657.774,101.859,17.569,56.063,0.385733,0.601796,0.012471
441,880.00,2.000,-16.040,46.7751,2.6594,52.9817,0.0000,30.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3939,4.4000,0.2171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-776.071,-658.508,101.949,17.589,56.122,0.386244,0.601215,0.012541
442,879.50,2.000,-16.050,46.8254,2.6593,52.9960,0.0000,29.9975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3823,4.4059,0.2184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-776.851,-659.236,102.039,17.608,56.180,0.386749,0.600639,0.012612
443,879.00,2.000,-16.060,46.8751,2.6592,53.0101,0.0000,29.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3709,4.4117,0.2196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-777.622,-659.956,102.127,17.628,56.238,0.387250,0.600068,0.012682
444,878.50,2.000,-16.070,46.9244,2.6591,53.0242,0.0000,29.9779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3596,4.4175,0.2208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-778.385,-660.669,102.214,17.647,56.295,0.387746,0.599502,0.012753
445,878.00,2.000,-16.080,46.9732,2.6591,53.0381,0.0000,29.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3484,4.4232,0.2221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-779.139,-661.376,102.300,17.665,56.351,0.388236,0.598940,0.012823
446,877.50,2.000,-16.089,47.0214,2.6590,53.0519,0.0000,29.9587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3373,4.4288,0.2233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-779.885,-662.076,102.385,17.684,56.407,0.388722,0.598384,0.012893
447,877.00,2.000,-16.099,47.0692,2.6589,53.0656,0.0000,29.9492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3263,4.4344,0.2245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-780.623,-662.769,102.469,17.702,56.462,0.389204,0.597833,0.012964
448,876.50,2.000,-16.108,47.1166,2.6588,53.0791,0.0000,29.9398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3153,4.4400,0.2257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-781.354,-663.455,102.552,17.721,56.516,0.389680,0.597286,0.013034
449,876.00,2.000,-16.118,47.1634,2.6588,53.0926,0.0000,29.9305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3045,4.4455,0.2269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-782.076,-664.135,102.633,17.739,56.570,0.390152,0.596744,0.013104
450,875.50,2.000,-16.127,47.2098,2.6587,53.1059,0.0000,29.9212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2938,4.4509,0.2282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-782.790,-664.808,102.713,17.757,56.624,0.390619,0.596207,0.013174
451,875.00,2.000,-16.137,47.2557,2.6586,53.1191,0.0000,29.9120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2831,4.4563,0.2294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-783.497,-665.475,102.793,17.774,56.676,0.391081,0.595674,0.013245
452,874.50,2.000,-16.146,47.3012,2.6586,53.1322,0.0000,29.9030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2726,4.4617,0.2306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-784.196,-666.136,102.871,17.792,56.729,0.391539,0.595146,0.013315
453,874.00,2.000,-16.155,47.3462,2.6585,53.1452,0.0000,29.8939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2621,4.4670,0.2318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-784.887,-666.790,102.948,17.809,56.780,0.391992,0.594623,0.013385
454,873.50,2.000,-16.164,47.3908,2.6584,53.1580,0.0000,29.8850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2517,4.4722,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-785.571,-667.438,103.024,17.827,56.832,0.392441,0.594105,0.013455
455,873.00,2.000,-16.173,47.4349,2.6584,53.1708,0.0000,29.8761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2415,4.4774,0.2343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-786.247,-668.080,103.099,17.844,56.882,0.392885,0.593591,0.013524
456,872.50,2.000,-16.182,47.4786,2.6583,53.1834,0.0000,29.8674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2313,4.4825,0.2355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-786.916,-668.716,103.173,17.860,56.932,0.393324,0.593081,0.013594
457,872.00,2.000,-16.191,47.5218,2.6582,53.1959,0.0000,29.8587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2212,4.4876,0.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-787.578,-669.346,103.246,17.877,56.982,0.393760,0.592576,0.013664
458,871.50,2.000,-16.200,47.5646,2.6582,53.2083,0.0000,29.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2111,4.4926,0.2379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-788.233,-669.970,103.318,17.894,57.031,0.394190,0.592076,0.013734
459,871.00,2.000,-16.209,47.6070,2.6581,53.2206,0.0000,29.8415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2012,4.4976,0.2391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-788.880,-670.588,103.389,17.910,57.079,0.394617,0.591580,0.013803
460,870.50,2.000,-16.218,47.6490,2.6581,53.2328,0.0000,29.8330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1914,4.5025,0.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-789.521,-671.200,103.459,17.926,57.127,0.395039,0.591088,0.013873
461,870.00,2.000,-16.227,47.6906,2.6580,53.2449,0.0000,29.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1816,4.5074,0.2415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-790.154,-671.806,103.528,17.942,57.175,0.395457,0.590601,0.013942
462,869.50,2.000,-16.235,47.7317,2.6579,53.2569,0.0000,29.8163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1720,4.5122,0.2427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-790.781,-672.407,103.596,17.958,57.222,0.395870,0.590118,0.014012
463,869.00,2.000,-16.244,47.7725,2.6579,53.2687,0.0000,29.8080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1624,4.5169,0.2439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-791.401,-673.002,103.663,17.974,57.268,0.396280,0.589639,0.014081
464,868.50,2.000,-16.253,47.8128,2.6578,53.2805,0.0000,29.7998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1529,4.5217,0.2452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-792.014,-673.592,103.729,17.989,57.314,0.396685,0.589165,0.014150
465,868.00,2.000,-16.261,47.8528,2.6578,53.2921,0.0000,29.7917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1435,4.5264,0.2464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-792.620,-674.176,103.794,18.005,57.360,0.397086,0.588694,0.014219
466,867.50,2.000,-16.270,47.8923,2.6577,53.3037,0.0000,29.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1341,4.5310,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-793.220,-674.754,103.858,18.020,57.405,0.397483,0.588228,0.014288
467,867.00,2.000,-16.278,47.9315,2.6577,53.3151,0.0000,29.7757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1249,4.5356,0.2488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-793.813,-675.327,103.921,18.035,57.450,0.397876,0.587766,0.014357
468,866.50,2.000,-16.286,47.9703,2.6576,53.3264,0.0000,29.7678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1157,4.5401,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-794.400,-675.895,103.984,18.050,57.494,0.398265,0.587309,0.014426
469,866.00,2.000,-16.295,48.0087,2.6575,53.3377,0.0000,29.7599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1066,4.5446,0.2512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-794.980,-676.457,104.045,18.065,57.537,0.398650,0.586855,0.014495
470,865.50,2.000,-16.303,48.0467,2.6575,53.3488,0.0000,29.7522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0976,4.5490,0.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-795.555,-677.015,104.106,18.080,57.581,0.399031,0.586405,0.014564
471,865.00,2.000,-16.311,48.0843,2.6574,53.3598,0.0000,29.7445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0887,4.5534,0.2535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-796.123,-677.567,104.165,18.094,57.623,0.399408,0.585960,0.014632
472,864.50,2.000,-16.319,48.1216,2.6574,53.3708,0.0000,29.7368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0799,4.5578,0.2547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-796.684,-678.114,104.224,18.109,57.666,0.399781,0.585518,0.014701
473,864.00,2.000,-16.327,48.1585,2.6573,53.3816,0.0000,29.7293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0711,4.5621,0.2559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-797.240,-678.656,104.282,18.123,57.707,0.400150,0.585080,0.014769
474,863.50,2.000,-16.335,48.1951,2.6573,53.3923,0.0000,29.7218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0624,4.5664,0.2571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-797.790,-679.193,104.339,18.137,57.749,0.400516,0.584646,0.014838
475,863.00,2.000,-16.343,48.2313,2.6572,53.4030,0.0000,29.7143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0538,4.5706,0.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-798.333,-679.725,104.395,18.151,57.790,0.400878,0.584216,0.014906
476,862.50,2.000,-16.351,48.2671,2.6572,53.4135,0.0000,29.7070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0452,4.5748,0.2595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-798.871,-680.252,104.451,18.165,57.830,0.401236,0.583790,0.014974
477,862.00,2.000,-16.359,48.3026,2.6571,53.4240,0.0000,29.6997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0368,4.5789,0.2607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-799.403,-680.774,104.505,18.178,57.870,0.401590,0.583368,0.015042
478,861.50,2.000,-16.367,48.3378,2.6571,53.4343,0.0000,29.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0284,4.5830,0.2619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-799.930,-681.291,104.559,18.192,57.910,0.401941,0.582949,0.015110
479,861.00,2.000,-16.375,48.3726,2.6571,53.4446,0.0000,29.6853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0201,4.5870,0.2630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-800.450,-681.804,104.612,18.205,57.949,0.402288,0.582535,0.015178
480,860.50,2.000,-16.383,48.4071,2.6570,53.4547,0.0000,29.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0118,4.5911,0.2642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-800.965,-682.312,104.664,18.219,57.988,0.402631,0.582124,0.015245
481,860.00,2.000,-16.390,48.4413,2.6570,53.4648,0.0000,29.6711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0037,4.5950,0.2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-801.475,-682.816,104.716,18.232,58.027,0.402971,0.581716,0.015313
482,859.50,2.000,-16.398,48.4751,2.6569,53.4748,0.0000,29.6641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9956,4.5989,0.2666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-801.979,-683.315,104.766,18.245,58.065,0.403307,0.581312,0.015381
483,859.00,2.000,-16.406,48.5086,2.6569,53.4847,0.0000,29.6572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9876,4.6028,0.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-802.477,-683.810,104.816,18.258,58.103,0.403640,0.580912,0.015448
484,858.50,2.000,-16.413,48.5418,2.6568,53.4945,0.0000,29.6503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9796,4.6067,0.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-802.970,-684.300,104.865,18.271,58.140,0.403969,0.580516,0.015515
485,858.00,2.000,-16.421,48.5746,2.6568,53.5042,0.0000,29.6435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9717,4.6105,0.2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-803.458,-684.785,104.913,18.283,58.177,0.404295,0.580123,0.015582
486,857.50,2.000,-16.428,48.6072,2.6567,53.5138,0.0000,29.6368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9639,4.6142,0.2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-803.941,-685.267,104.961,18.296,58.213,0.404617,0.579733,0.015650
487,857.00,2.000,-16.436,48.6394,2.6567,53.5234,0.0000,29.6301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9562,4.6180,0.2724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-804.418,-685.744,105.008,18.308,58.250,0.404936,0.579347,0.015716
488,856.50,2.000,-16.443,48.6714,2.6567,53.5328,0.0000,29.6234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9485,4.6217,0.2736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-804.890,-686.216,105.054,18.320,58.285,0.405252,0.578964,0.015783
489,856.00,2.000,-16.450,48.7030,2.6566,53.5422,0.0000,29.6169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9409,4.6253,0.2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-805.358,-686.685,105.099,18.333,58.321,0.405565,0.578585,0.015850
490,855.50,2.000,-16.458,48.7343,2.6566,53.5515,0.0000,29.6104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9334,4.6289,0.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-805.820,-687.149,105.144,18.345,58.356,0.405874,0.578210,0.015917
491,855.00,2.000,-16.465,48.7654,2.6566,53.5607,0.0000,29.6039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9259,4.6325,0.2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-806.277,-687.609,105.188,18.357,58.390,0.406180,0.577837,0.015983
492,854.50,2.000,-16.472,48.7961,2.6565,53.5698,0.0000,29.5975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9185,4.6360,0.2782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-806.730,-688.066,105.231,18.368,58.425,0.406482,0.577468,0.016050
