Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),      h2oduan,      co2duan
392,904.50,2.000,-15.471,2.4986,0.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-57.868,-30.224,23.474,6.753,9.189,1.000000,0.000000
393,904.00,2.000,-15.485,2.5068,0.3702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.047,-30.327,23.548,6.771,9.222,1.000000,0.000000
394,903.50,2.000,-15.498,2.5149,0.3705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.223,-30.431,23.620,6.788,9.255,1.000000,0.000000
395,903.00,2.000,-15.511,2.5230,0.3707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.398,-30.533,23.692,6.806,9.288,1.000000,0.000000
396,902.50,2.000,-15.524,2.5310,0.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.571,-30.634,23.763,6.823,9.320,1.000000,0.000000
397,902.00,2.000,-15.537,2.5389,0.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.743,-30.735,23.834,6.840,9.353,1.000000,0.000000
398,901.50,2.000,-15.550,2.5468,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-58.913,-30.835,23.903,6.857,9.385,1.000000,0.000000
399,901.00,2.000,-15.563,2.5546,0.3716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.081,-30.934,23.972,6.874,9.417,1.000000,0.000000
400,900.50,2.000,-15.576,2.5623,0.3719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.248,-31.032,24.041,6.890,9.448,1.000000,0.000000
401,900.00,2.000,-15.589,2.5700,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.413,-31.129,24.109,6.906,9.479,1.000000,0.000000
402,899.50,2.000,-15.601,2.5776,0.3723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.576,-31.226,24.176,6.922,9.511,1.000000,0.000000
403,899.00,2.000,-15.614,2.5851,0.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.737,-31.322,24.242,6.938,9.541,1.000000,0.000000
404,898.50,2.000,-15.626,2.5925,0.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-59.898,-31.417,24.308,6.954,9.572,1.000000,0.000000
405,898.00,2.000,-15.639,2.5999,0.3731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.056,-31.511,24.373,6.969,9.603,1.000000,0.000000
406,897.50,2.000,-15.651,2.6072,0.3733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.213,-31.605,24.438,6.984,9.633,1.000000,0.000000
407,897.00,2.000,-15.664,2.6145,0.3735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.368,-31.698,24.502,6.999,9.663,1.000000,0.000000
408,896.50,2.000,-15.676,2.6217,0.3738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.522,-31.790,24.565,7.014,9.693,1.000000,0.000000
409,896.00,2.000,-15.688,2.6288,0.3740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.674,-31.881,24.627,7.029,9.722,1.000000,0.000000
410,895.50,2.000,-15.700,2.6359,0.3742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.825,-31.972,24.689,7.043,9.752,1.000000,0.000000
411,895.00,2.000,-15.712,2.6429,0.3745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-60.974,-32.061,24.751,7.058,9.781,1.000000,0.000000
412,894.50,2.000,-15.724,2.6498,0.3747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.122,-32.150,24.812,7.072,9.810,1.000000,0.000000
413,894.00,2.000,-15.736,2.6567,0.3749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.268,-32.239,24.872,7.085,9.838,1.000000,0.000000
414,893.50,2.000,-15.748,2.6635,0.3752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.413,-32.326,24.931,7.099,9.867,1.000000,0.000000
415,893.00,2.000,-15.760,2.6703,0.3754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.556,-32.413,24.990,7.113,9.895,1.000000,0.000000
416,892.50,2.000,-15.772,2.6771,0.3757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.701,-32.501,25.050,7.126,9.924,1.000000,0.000000
417,892.00,2.000,-15.783,2.6840,0.3759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.848,-32.590,25.110,7.140,9.953,1.000000,0.000000
418,891.50,2.000,-15.795,2.6908,0.3761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-61.993,-32.678,25.170,7.154,9.981,1.000000,0.000000
419,891.00,2.000,-15.806,2.6976,0.3764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.136,-32.765,25.229,7.167,10.010,1.000000,0.000000
420,890.50,2.000,-15.818,2.7043,0.3766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.278,-32.852,25.288,7.180,10.038,1.000000,0.000000
421,890.00,2.000,-15.829,2.7110,0.3769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.418,-32.938,25.346,7.193,10.066,1.000000,0.000000
422,889.50,2.000,-15.840,2.7176,0.3771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.557,-33.023,25.403,7.206,10.094,1.000000,0.000000
423,889.00,2.000,-15.851,2.7241,0.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.695,-33.107,25.459,7.219,10.122,1.000000,0.000000
424,888.50,2.000,-15.862,2.7305,0.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.831,-33.191,25.515,7.231,10.149,1.000000,0.000000
425,888.00,2.000,-15.873,2.7369,0.3778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-62.965,-33.274,25.571,7.244,10.176,1.000000,0.000000
426,887.50,2.000,-15.884,2.7433,0.3781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.098,-33.356,25.626,7.256,10.203,1.000000,0.000000
427,887.00,2.000,-15.895,2.7496,0.3783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.230,-33.437,25.680,7.268,10.230,1.000000,0.000000
428,886.50,2.000,-15.906,2.7558,0.3786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.360,-33.518,25.734,7.280,10.257,1.000000,0.000000
429,886.00,2.000,-15.917,2.7620,0.3788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.489,-33.598,25.787,7.291,10.283,1.000000,0.000000
430,885.50,2.000,-15.927,2.7681,0.3791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.616,-33.678,25.839,7.303,10.310,1.000000,0.000000
431,885.00,2.000,-15.938,2.7741,0.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.742,-33.756,25.891,7.314,10.336,1.000000,0.000000
432,884.50,2.000,-15.949,2.7801,0.3795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.867,-33.834,25.943,7.325,10.361,1.000000,0.000000
433,884.00,2.000,-15.959,2.7860,0.3798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-63.990,-33.912,25.994,7.336,10.387,1.000000,0.000000
434,883.50,2.000,-15.969,2.7919,0.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.112,-33.989,26.044,7.347,10.412,1.000000,0.000000
435,883.00,2.000,-15.980,2.7977,0.3803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.233,-34.065,26.094,7.357,10.438,1.000000,0.000000
436,882.50,2.000,-15.990,2.8035,0.3805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.352,-34.140,26.143,7.367,10.463,1.000000,0.000000
437,882.00,2.000,-16.000,2.8092,0.3808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.470,-34.215,26.192,7.378,10.488,1.000000,0.000000
438,881.50,2.000,-16.010,2.8149,0.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.587,-34.289,26.240,7.388,10.512,1.000000,0.000000
439,881.00,2.000,-16.020,2.8205,0.3813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.703,-34.363,26.288,7.398,10.537,1.000000,0.000000
440,880.50,2.000,-16.030,2.8260,0.3815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.817,-34.436,26.335,7.407,10.561,1.000000,0.000000
441,880.00,2.000,-16.040,2.8315,0.3818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-64.930,-34.508,26.381,7.417,10.585,1.000000,0.000000
442,879.50,2.000,-16.050,2.8370,0.3820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.041,-34.580,26.428,7.426,10.609,1.000000,0.000000
443,879.00,2.000,-16.060,2.8424,0.3823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.152,-34.651,26.473,7.436,10.633,1.000000,0.000000
444,878.50,2.000,-16.070,2.8477,0.3825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.261,-34.721,26.518,7.445,10.657,1.000000,0.000000
445,878.00,2.000,-16.080,2.8530,0.3828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.369,-34.791,26.563,7.454,10.680,1.000000,0.000000
446,877.50,2.000,-16.089,2.8582,0.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.476,-34.860,26.607,7.463,10.704,1.000000,0.000000
447,877.00,2.000,-16.099,2.8634,0.3833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.582,-34.929,26.651,7.471,10.727,1.000000,0.000000
448,876.50,2.000,-16.108,2.8686,0.3835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.686,-34.997,26.694,7.480,10.750,1.000000,0.000000
449,876.00,2.000,-16.118,2.8737,0.3838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.790,-35.065,26.737,7.488,10.773,1.000000,0.000000
450,875.50,2.000,-16.127,2.8787,0.3840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.892,-35.132,26.779,7.497,10.795,1.000000,0.000000
451,875.00,2.000,-16.137,2.8837,0.3843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-65.993,-35.198,26.821,7.505,10.818,1.000000,0.000000
452,874.50,2.000,-16.146,2.8887,0.3845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.093,-35.264,26.862,7.513,10.840,1.000000,0.000000
453,874.00,2.000,-16.155,2.8936,0.3848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.192,-35.329,26.903,7.520,10.862,1.000000,0.000000
454,873.50,2.000,-16.164,2.8985,0.3850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.289,-35.394,26.944,7.528,10.884,1.000000,0.000000
455,873.00,2.000,-16.173,2.9033,0.3853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.386,-35.459,26.984,7.536,10.906,1.000000,0.000000
456,872.50,2.000,-16.182,2.9080,0.3855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.482,-35.522,27.023,7.543,10.928,1.000000,0.000000
457,872.00,2.000,-16.191,2.9128,0.3858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.576,-35.585,27.063,7.550,10.949,1.000000,0.000000
458,871.50,2.000,-16.200,2.9175,0.3860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.670,-35.648,27.101,7.558,10.971,1.000000,0.000000
459,871.00,2.000,-16.209,2.9221,0.3863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.762,-35.710,27.140,7.565,10.992,1.000000,0.000000
460,870.50,2.000,-16.218,2.9267,0.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.853,-35.772,27.177,7.572,11.013,1.000000,0.000000
461,870.00,2.000,-16.227,2.9312,0.3868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-66.944,-35.833,27.215,7.578,11.034,1.000000,0.000000
462,869.50,2.000,-16.235,2.9358,0.3870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.033,-35.894,27.252,7.585,11.055,1.000000,0.000000
463,869.00,2.000,-16.244,2.9402,0.3873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.122,-35.954,27.289,7.591,11.076,1.000000,0.000000
464,868.50,2.000,-16.253,2.9446,0.3876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.209,-36.014,27.325,7.598,11.096,1.000000,0.000000
465,868.00,2.000,-16.261,2.9490,0.3878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.295,-36.073,27.361,7.604,11.117,1.000000,0.000000
466,867.50,2.000,-16.270,2.9534,0.3881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.381,-36.131,27.396,7.610,11.137,1.000000,0.000000
467,867.00,2.000,-16.278,2.9577,0.3883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.465,-36.190,27.431,7.616,11.157,1.000000,0.000000
468,866.50,2.000,-16.286,2.9619,0.3886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.549,-36.247,27.466,7.622,11.177,1.000000,0.000000
469,866.00,2.000,-16.295,2.9662,0.3888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.631,-36.305,27.500,7.628,11.197,1.000000,0.000000
470,865.50,2.000,-16.303,2.9703,0.3891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.713,-36.362,27.534,7.634,11.217,1.000000,0.000000
471,865.00,2.000,-16.311,2.9745,0.3894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.794,-36.418,27.567,7.639,11.236,1.000000,0.000000
472,864.50,2.000,-16.319,2.9786,0.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.873,-36.474,27.600,7.645,11.256,1.000000,0.000000
473,864.00,2.000,-16.327,2.9827,0.3899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-67.952,-36.529,27.633,7.650,11.275,1.000000,0.000000
474,863.50,2.000,-16.335,2.9867,0.3901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.030,-36.584,27.665,7.655,11.294,1.000000,0.000000
475,863.00,2.000,-16.343,2.9907,0.3904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.107,-36.639,27.697,7.660,11.313,1.000000,0.000000
476,862.50,2.000,-16.351,2.9947,0.3907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.184,-36.693,27.729,7.666,11.332,1.000000,0.000000
477,862.00,2.000,-16.359,2.9986,0.3909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.259,-36.747,27.760,7.670,11.351,1.000000,0.000000
478,861.50,2.000,-16.367,3.0025,0.3912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.334,-36.800,27.791,7.675,11.370,1.000000,0.000000
479,861.00,2.000,-16.375,3.0063,0.3915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.407,-36.853,27.822,7.680,11.388,1.000000,0.000000
480,860.50,2.000,-16.383,3.0101,0.3917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.480,-36.905,27.852,7.685,11.407,1.000000,0.000000
481,860.00,2.000,-16.390,3.0139,0.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.552,-36.957,27.882,7.689,11.425,1.000000,0.000000
